MD	GR	PHIE	PHI_ALT	DTS	DTCO	RHOB	WELL
4744.8877					62.087024689		Well_5
4745.0877					62.243122101		Well_5
4745.2877					64.21156311		Well_5
4745.4877					65.887695313		Well_5
4745.6877					67.309188843		Well_5
4745.8877					68.130760193		Well_5
4746.0877					67.544502258		Well_5
4746.2877					66.063919067		Well_5
4746.4877					66.206726074		Well_5
4746.6877					67.34664917		Well_5
4746.8877					68.139465332		Well_5
4747.0877					68.319770813		Well_5
4747.2877					67.939796448		Well_5
4747.4877					68.820716858		Well_5
4747.6877					69.320320129		Well_5
4747.8877					68.945098877		Well_5
4748.0877					68.749801636		Well_5
4748.2877					68.38483429		Well_5
4748.4877					67.956375122		Well_5
4748.6877					67.465011597		Well_5
4748.8877					67.852661133		Well_5
4749.0877					67.712242126		Well_5
4749.2877					67.639961243		Well_5
4749.4877					67.50402832		Well_5
4749.6877					67.495170593		Well_5
4749.8877					67.703552246		Well_5
4750.0877					67.536277771		Well_5
4750.2877					67.379928589		Well_5
4750.4877					67.520904541		Well_5
4750.6877					67.301696777		Well_5
4750.8877					67.155204773		Well_5
4751.0877					67.074958801		Well_5
4751.2877					67.00567627		Well_5
4751.4877					67.506393433		Well_5
4751.6877					67.556404114		Well_5
4751.8877					67.559669495		Well_5
4752.0877					68.324531555		Well_5
4752.2877					68.411651611		Well_5
4752.4877					68.283622742		Well_5
4752.6877					67.827613831		Well_5
4752.8877					66.875541687		Well_5
4753.0877					66.340736389		Well_5
4753.2877					66.375862122		Well_5
4753.4877					67.182395935		Well_5
4753.6877					67.185852051		Well_5
4753.8877					66.86567688		Well_5
4754.0877					66.119224548		Well_5
4754.2877					66.214920044		Well_5
4754.4877					66.933036804		Well_5
4754.6877					66.996612549		Well_5
4754.8877					66.73538208		Well_5
4755.0877					66.960624695		Well_5
4755.2877					67.162849426		Well_5
4755.4877					66.924125671		Well_5
4755.6877					67.159477234		Well_5
4755.8877					67.343933105		Well_5
4756.0877					67.637817383		Well_5
4756.2877					68.22227478		Well_5
4756.4877					68.061096191		Well_5
4756.6877					67.408599854		Well_5
4756.8877					66.351448059		Well_5
4757.0877					66.322937012		Well_5
4757.2877					66.124389648		Well_5
4757.4877					66.248413086		Well_5
4757.6877					67.672325134		Well_5
4757.8877					68.1953125		Well_5
4758.0877					67.588905334		Well_5
4758.2877					67.415802002		Well_5
4758.4877					67.582183838		Well_5
4758.6877					67.332839966		Well_5
4758.8877					67.471740723		Well_5
4759.0877					67.510269165		Well_5
4759.2877					67.797142029		Well_5
4759.4877					67.778579712		Well_5
4759.6877					67.777313232		Well_5
4759.8877					67.762252808		Well_5
4760.0877					67.675285339		Well_5
4760.2877					67.79649353		Well_5
4760.4877					67.578277588		Well_5
4760.6877					67.246917725		Well_5
4760.8877					67.195892334		Well_5
4761.0877					67.148353577		Well_5
4761.2877					67.360298157		Well_5
4761.4877					67.070510864		Well_5
4761.6877					66.143913269		Well_5
4761.8877					66.508262634		Well_5
4762.0877					67.287147522		Well_5
4762.2877					67.658058167		Well_5
4762.4877					67.713768005		Well_5
4762.6877					67.717468262		Well_5
4762.8877					67.2915802		Well_5
4763.0877					67.389373779		Well_5
4763.2877					67.369293213		Well_5
4763.4877					67.60572052		Well_5
4763.6877					67.071411133		Well_5
4763.8877					66.295837402		Well_5
4764.0877					66.660346985		Well_5
4764.2877					67.039482117		Well_5
4764.4877					67.334907532		Well_5
4764.6877					67.404914856		Well_5
4764.8877					67.097999573		Well_5
4765.0877					66.881477356		Well_5
4765.2877					66.617362976		Well_5
4765.4877					66.343261719		Well_5
4765.6877					65.723396301		Well_5
4765.8877					64.588508606		Well_5
4766.0877					63.38627243		Well_5
4766.2877					64.066200256		Well_5
4766.4877					66.403800964		Well_5
4766.6877					67.213897705		Well_5
4766.8877					66.647949219		Well_5
4767.0877					66.678886414		Well_5
4767.2877					67.652038574		Well_5
4767.4877					67.970062256		Well_5
4767.6877					68.50617981		Well_5
4767.8877					67.67010498		Well_5
4768.0877					67.521934509		Well_5
4768.2877					68.027107239		Well_5
4768.4877					67.730827332		Well_5
4768.6877					68.211875916		Well_5
4768.8877					68.238349915		Well_5
4769.0877					68.252052307		Well_5
4769.2877					67.445999146		Well_5
4769.4877					66.792800903		Well_5
4769.6877					66.92338562		Well_5
4769.8877					67.302192688		Well_5
4770.0877					67.018707275		Well_5
4770.2877					65.828781128		Well_5
4770.4877					65.41860199		Well_5
4770.6877					66.688835144		Well_5
4770.8877					66.766098022		Well_5
4771.0877					66.499954224		Well_5
4771.2877					67.186309814		Well_5
4771.4877					67.406898499		Well_5
4771.6877					67.971084595		Well_5
4771.8877					67.885215759		Well_5
4772.0877					68.122207642		Well_5
4772.2877					68.185668945		Well_5
4772.4877					66.721855164		Well_5
4772.6877					63.481460571		Well_5
4772.8877					60.972724915		Well_5
4773.0877					61.639259338		Well_5
4773.2877					64.290412903		Well_5
4773.4877					67.563690186		Well_5
4773.6877					68.736297607		Well_5
4773.8877					67.613082886		Well_5
4774.0877					66.591934204		Well_5
4774.2877					67.522781372		Well_5
4774.4877					67.80065155		Well_5
4774.6877					67.934677124		Well_5
4774.8877					67.678161621		Well_5
4775.0877					67.349967957		Well_5
4775.2877					65.928863525		Well_5
4775.4877					65.282470703		Well_5
4775.6877					65.815567017		Well_5
4775.8877					66.6954422		Well_5
4776.0877					67.644233704		Well_5
4776.2877					67.364883423		Well_5
4776.4877					66.081062317		Well_5
4776.6877					65.463806152		Well_5
4776.8877					65.549041748		Well_5
4777.0877					65.741416931		Well_5
4777.2877					66.540916443		Well_5
4777.4877					67.468650818		Well_5
4777.6877					67.382041931		Well_5
4777.8877					70.439247131		Well_5
4778.0877					75.449455261		Well_5
4778.2877					88.056396484		Well_5
4778.4877					100.72356415		Well_5
4778.6877					106.01291656		Well_5
4778.8877					100.54756165		Well_5
4779.0877					87.863685608		Well_5
4779.2877					77.477058411		Well_5
4779.4877					71.863311768		Well_5
4779.6877					67.980354309		Well_5
4779.8877					69.359565735		Well_5
4780.0877					70.983177185		Well_5
4780.2877					72.073539734		Well_5
4780.4877					74.051254272		Well_5
4780.6877					76.461982727		Well_5
4780.8877					81.239959717		Well_5
4781.0877					85.91708374		Well_5
4781.2877					88.132583618		Well_5
4781.4877					89.772918701		Well_5
4781.6877					91.170219421		Well_5
4781.8877					89.441734314		Well_5
4782.0877					86.418418884		Well_5
4782.2877					82.043258667		Well_5
4782.4877					76.944946289		Well_5
4782.6877					73.218070984		Well_5
4782.8877					73.63608551		Well_5
4783.0877					76.858093262		Well_5
4783.2877					78.682945251		Well_5
4783.4877					77.123420715		Well_5
4783.6877					73.895652771		Well_5
4783.8877					70.297828674		Well_5
4784.0877					68.939399719		Well_5
4784.2877					68.878761292		Well_5
4784.4877					68.287231445		Well_5
4784.6877					67.813598633		Well_5
4784.8877					67.500663757		Well_5
4785.0877					68.039146423		Well_5
4785.2877					67.220016479		Well_5
4785.4877					67.09286499		Well_5
4785.6877					67.347106934		Well_5
4785.8877					67.554298401		Well_5
4786.0877					68.274368286		Well_5
4786.2877					68.501876831		Well_5
4786.4877					68.799362183		Well_5
4786.6877					69.061965942		Well_5
4786.8877					69.035598755		Well_5
4787.0877					68.458442688		Well_5
4787.2877					68.091743469		Well_5
4787.4877					68.010292053		Well_5
4787.6877					68.842697144		Well_5
4787.8877					69.106658936		Well_5
4788.0877					69.897453308		Well_5
4788.2877					71.736038208		Well_5
4788.4877					73.393913269		Well_5
4788.6877					73.821861267		Well_5
4788.8877					76.032554626		Well_5
4789.0877					81.24230957		Well_5
4789.2877					85.524803162		Well_5
4789.4877					85.877609253		Well_5
4789.6877					81.310585022		Well_5
4789.8877					77.634498596		Well_5
4790.0877					75.173454285		Well_5
4790.2877					75.196029663		Well_5
4790.4877					75.651138306		Well_5
4790.6877					76.471702576		Well_5
4790.8877					77.118118286		Well_5
4791.0877					76.007507324		Well_5
4791.2877					73.416023254		Well_5
4791.4877					70.537696838		Well_5
4791.6877					68.303276062		Well_5
4791.8877					67.522567749		Well_5
4792.0877					67.902534485		Well_5
4792.2877					68.439651489		Well_5
4792.4877					68.240203857		Well_5
4792.6877					67.572891235		Well_5
4792.8877					67.193565369		Well_5
4793.0877					67.517944336		Well_5
4793.2877					67.11114502		Well_5
4793.4877					66.633087158		Well_5
4793.6877					66.436981201		Well_5
4793.8877					66.619377136		Well_5
4794.0877					67.19442749		Well_5
4794.2877					67.206924438		Well_5
4794.4877					68.020332336		Well_5
4794.6877					68.030784607		Well_5
4794.8877					67.551040649		Well_5
4795.0877					67.725227356		Well_5
4795.2877					67.183547974		Well_5
4795.4877					66.595993042		Well_5
4795.6877					67.134613037		Well_5
4795.8877					67.22580719		Well_5
4796.0877					66.712738037		Well_5
4796.2877					66.87399292		Well_5
4796.4877					67.611816406		Well_5
4796.6877					67.487464905		Well_5
4796.8877					67.117530823		Well_5
4797.0877					67.389984131		Well_5
4797.2877					68.005752563		Well_5
4797.4877					68.244392395		Well_5
4797.6877					68.024520874		Well_5
4797.8877					68.125473022		Well_5
4798.0877					68.023002625		Well_5
4798.2877					67.288978577		Well_5
4798.4877					66.710403442		Well_5
4798.6877					67.261428833		Well_5
4798.8877					67.354904175		Well_5
4799.0877					67.061401367		Well_5
4799.2877					67.573516846		Well_5
4799.4877					67.86013031		Well_5
4799.6877					67.672393799		Well_5
4799.8877					67.779037476		Well_5
4800.0877					67.877555847		Well_5
4800.2877					67.900161743		Well_5
4800.4877					67.967521667		Well_5
4800.6877					67.764205933		Well_5
4800.8877					67.623779297		Well_5
4801.0877					67.493370056		Well_5
4801.2877					67.213752747		Well_5
4801.4877					67.15524292		Well_5
4801.6877					67.20879364		Well_5
4801.8877					67.398490906		Well_5
4802.0877					67.548202515		Well_5
4802.2877					67.746902466		Well_5
4802.4877					67.808425903		Well_5
4802.6877					67.7108078		Well_5
4802.8877					68.411766052		Well_5
4803.0877					68.764175415		Well_5
4803.2877					68.662246704		Well_5
4803.4877					68.149612427		Well_5
4803.6877					67.589775085		Well_5
4803.8877					67.624778748		Well_5
4804.0877					68.017608643		Well_5
4804.2877					67.858398438		Well_5
4804.4877					67.924766541		Well_5
4804.6877					67.699493408		Well_5
4804.8877					67.443412781		Well_5
4805.0877					67.514900208		Well_5
4805.2877					67.71144104		Well_5
4805.4877					67.81918335		Well_5
4805.6877					67.765235901		Well_5
4805.8877					68.035499573		Well_5
4806.0877					68.41217804		Well_5
4806.2877					67.877670288		Well_5
4806.4877					67.9661026		Well_5
4806.6877					68.188171387		Well_5
4806.8877					68.029190063		Well_5
4807.0877					67.912002563		Well_5
4807.2877					67.468009949		Well_5
4807.4877					67.590896606		Well_5
4807.6877					67.876190186		Well_5
4807.8877					67.703414917		Well_5
4808.0877					67.50718689		Well_5
4808.2877					67.541152954		Well_5
4808.4877					67.277961731		Well_5
4808.6877					66.983604431		Well_5
4808.8877					67.22693634		Well_5
4809.0877					67.654441833		Well_5
4809.2877					67.588607788		Well_5
4809.4877					67.503967285		Well_5
4809.6877					67.738265991		Well_5
4809.8877					67.463378906		Well_5
4810.0877					67.264663696		Well_5
4810.2877					67.064239502		Well_5
4810.4877					67.061378479		Well_5
4810.6877					67.587341309		Well_5
4810.8877					67.577011108		Well_5
4811.0877					67.369552612		Well_5
4811.2877					67.571266174		Well_5
4811.4877					67.618537903		Well_5
4811.6877					67.519554138		Well_5
4811.8877					67.421585083		Well_5
4812.0877					67.22618103		Well_5
4812.2877					66.558288574		Well_5
4812.4877					67.202003479		Well_5
4812.6877					67.932624817		Well_5
4812.8877					67.865364075		Well_5
4813.0877					67.874000549		Well_5
4813.2877					67.710502625		Well_5
4813.4877					68.366233826		Well_5
4813.6877					70.13948822		Well_5
4813.8877					71.739768982		Well_5
4814.0877					73.683792114		Well_5
4814.2877					75.258255005		Well_5
4814.4877					76.02696991		Well_5
4814.6877					75.504776001		Well_5
4814.8877					73.696975708		Well_5
4815.0877					71.100189209		Well_5
4815.2877					68.614768982		Well_5
4815.4877					67.039115906		Well_5
4815.6877					67.200401306		Well_5
4815.8877					67.824134827		Well_5
4816.0877					68.119934082		Well_5
4816.2877					68.473747253		Well_5
4816.4877					68.228607178		Well_5
4816.6877					68.005531311		Well_5
4816.8877					67.480514526		Well_5
4817.0877					67.952415466		Well_5
4817.2877					68.697059631		Well_5
4817.4877					69.419555664		Well_5
4817.6877					70.010139465		Well_5
4817.8877					69.982162476		Well_5
4818.0877					69.466789246		Well_5
4818.2877					68.14932251		Well_5
4818.4877					67.291465759		Well_5
4818.6877					67.744422913		Well_5
4818.8877					69.073799133		Well_5
4819.0877					71.641746521		Well_5
4819.2877					73.945594788		Well_5
4819.4877					74.520477295		Well_5
4819.6877					75.101005554		Well_5
4819.8877					75.409187317		Well_5
4820.0877					76.111328125		Well_5
4820.2877					80.367424011		Well_5
4820.4877					86.41242218		Well_5
4820.6877					90.127227783		Well_5
4820.8877					90.796424866		Well_5
4821.0877					90.048439026		Well_5
4821.2877					87.541572571		Well_5
4821.4877					83.850715637		Well_5
4821.6877					80.49256134		Well_5
4821.8877					78.922119141		Well_5
4822.0877					79.329750061		Well_5
4822.2877					80.079704285		Well_5
4822.4877					80.723609924		Well_5
4822.6877					80.830802917		Well_5
4822.8877					81.8228302		Well_5
4823.0877					83.60785675		Well_5
4823.2877					85.755180359		Well_5
4823.4877					84.810401917		Well_5
4823.6877					81.777786255		Well_5
4823.8877					79.594917297		Well_5
4824.0877					77.660049438		Well_5
4824.2877					76.210502625		Well_5
4824.4877					74.718437195		Well_5
4824.6877					71.738517761		Well_5
4824.8877					69.255554199		Well_5
4825.0877					68.87638092		Well_5
4825.2877					70.086227417		Well_5
4825.4877					70.992675781		Well_5
4825.6877					70.258247375		Well_5
4825.8877					69.348648071		Well_5
4826.0877					69.614639282		Well_5
4826.2877					71.258827209		Well_5
4826.4877					72.027587891		Well_5
4826.6877					70.972465515		Well_5
4826.8877					69.393341064		Well_5
4827.0877					68.546432495		Well_5
4827.2877					68.245765686		Well_5
4827.4877					67.482444763		Well_5
4827.6877					67.150764465		Well_5
4827.8877					67.012123108		Well_5
4828.0877					67.11541748		Well_5
4828.2877					67.022628784		Well_5
4828.4877					66.776489258		Well_5
4828.6877					66.856719971		Well_5
4828.8877					66.950431824		Well_5
4829.0877					66.980369568		Well_5
4829.2877					67.307449341		Well_5
4829.4877					67.327445984		Well_5
4829.6877					67.037902832		Well_5
4829.8877					66.94694519		Well_5
4830.0877					67.283782959		Well_5
4830.2877					67.818443298		Well_5
4830.4877					68.250953674		Well_5
4830.6877					68.86882782		Well_5
4830.8877					70.111946106		Well_5
4831.0877					71.044319153		Well_5
4831.2877					70.389183044		Well_5
4831.4877					68.394363403		Well_5
4831.6877					67.289909363		Well_5
4831.8877					67.341239929		Well_5
4832.0877					67.221694946		Well_5
4832.2877					67.827018738		Well_5
4832.4877					67.831947327		Well_5
4832.6877					67.811012268		Well_5
4832.8877					67.598274231		Well_5
4833.0877					67.106323242		Well_5
4833.2877					66.872093201		Well_5
4833.4877					66.514610291		Well_5
4833.6877					66.593360901		Well_5
4833.8877					67.128707886		Well_5
4834.0877					67.559387207		Well_5
4834.2877					67.572021484		Well_5
4834.4877					67.468070984		Well_5
4834.6877					67.221633911		Well_5
4834.8877					66.885215759		Well_5
4835.0877					65.817619324		Well_5
4835.2877					64.616874695		Well_5
4835.4877					63.984149933		Well_5
4835.6877					66.295089722		Well_5
4835.8877					70.111877441		Well_5
4836.0877					71.685401917		Well_5
4836.2877					70.095039368		Well_5
4836.4877					68.648345947		Well_5
4836.6877					67.575996399		Well_5
4836.8877					67.299682617		Well_5
4837.0877					68.088684082		Well_5
4837.2877					69.997459412		Well_5
4837.4877					73.183311462		Well_5
4837.6877					75.426422119		Well_5
4837.8877					77.05683136		Well_5
4838.0877					77.340385437		Well_5
4838.2877					76.202674866		Well_5
4838.4877					74.426605225		Well_5
