MD	PHIE	GR	RHOB	DTCO	DTS	WELL
3681.53403				67.829101563	123.89797211	Well_7
3681.73403				67.866821289	123.94664001	Well_7
3681.93403				67.895240784	123.94418335	Well_7
3682.13403				67.882720947	123.83348083	Well_7
3682.33403				67.888519287	123.83107758	Well_7
3682.53403				67.887695313	123.69607544	Well_7
3682.73403				67.877731323	123.52987671	Well_7
3682.93403				67.812187195	123.42942047	Well_7
3683.13403				67.796073914	123.36800385	Well_7
3683.33403				67.753883362	123.32138062	Well_7
3683.53403				67.733100891	123.22271729	Well_7
3683.73403				67.706970215	123.15014648	Well_7
3683.93403				67.707717896	123.19930267	Well_7
3684.13403				67.703704834	123.2545929	Well_7
3684.33403				67.65422821	123.35183716	Well_7
3684.53403				67.527938843	123.42163849	Well_7
3684.73403				67.444961548	122.99766541	Well_7
3684.93403				67.450294495	122.81151581	Well_7
3685.13403				67.404243469	123.42904663	Well_7
3685.33403				67.327583313	123.70879364	Well_7
3685.53403				67.328285217	123.32299805	Well_7
3685.73403				67.222221375	122.68904114	Well_7
3685.93403				67.184631348	122.84980774	Well_7
3686.13403				66.971061707	123.02320862	Well_7
3686.33403				66.892555237	122.77082825	Well_7
3686.53403				66.894447327	122.70767975	Well_7
3686.73403				66.83795166	122.76846313	Well_7
3686.93403				66.774368286	122.74588776	Well_7
3687.13403				66.730529785	122.76306152	Well_7
3687.33403				66.766166687	121.80995178	Well_7
3687.53403				66.679954529	121.7986908	Well_7
3687.73403				66.458106995	121.55502319	Well_7
3687.93403				65.427612305	120.71517944	Well_7
3688.13403				64.181137085	119.79799652	Well_7
3688.33403				63.519470215	118.61755371	Well_7
3688.53403				63.213829041	117.81596375	Well_7
3688.73403				63.181465149	117.74433899	Well_7
3688.93403				63.205940247	117.76409149	Well_7
3689.13403				63.364982605	118.05667877	Well_7
3689.33403				64.079864502	118.67166138	Well_7
3689.53403				64.666481018	119.11631775	Well_7
3689.73403				65.343261719	119.40861511	Well_7
3689.93403				65.691169739	119.94480896	Well_7
3690.13403				65.824386597	120.07236481	Well_7
3690.33403				65.877906799	120.16944885	Well_7
3690.53403				65.940223694	120.17356873	Well_7
3690.73403				65.922195435	120.27297974	Well_7
3690.93403				65.831893921	121.05657959	Well_7
3691.13403				65.742729187	120.95298004	Well_7
3691.33403				65.568244934	120.91738129	Well_7
3691.53403				65.473228455	120.8102951	Well_7
3691.73403				65.244850159	120.58294678	Well_7
3691.93403				65.185424805	120.52890778	Well_7
3692.13403				64.85307312	120.38368988	Well_7
3692.33403				64.687042236	119.82167816	Well_7
3692.53403				64.481910706	119.53291321	Well_7
3692.73403				64.377746582	119.49432373	Well_7
3692.93403				64.269538879	119.3026123	Well_7
3693.13403				64.126434326	118.85136414	Well_7
3693.33403				63.866596222	118.35271454	Well_7
3693.53403				63.649333954	118.10936737	Well_7
3693.73403				63.44625473	117.68902588	Well_7
3693.93403				63.340427399	117.66138458	Well_7
3694.13403				63.207645416	117.61723328	Well_7
3694.33403				63.078891754	116.18105316	Well_7
3694.53403				62.849494934	115.99156189	Well_7
3694.73403				62.859977722	115.85402679	Well_7
3694.93403				62.763126373	116.34130859	Well_7
3695.13403				62.651462555	116.43060303	Well_7
3695.33403				62.428806305	116.18939972	Well_7
3695.53403				62.195510864	115.93859863	Well_7
3695.73403				62.094810486	115.70750427	Well_7
3695.93403				61.944091797	115.84633636	Well_7
3696.13403				61.824523926	115.79954529	Well_7
3696.33403				61.864948273	115.84884644	Well_7
3696.53403				61.992282867	115.97013092	Well_7
3696.73403				62.101322174	116.18328094	Well_7
3696.93403				62.180614471	116.3602829	Well_7
3697.13403				62.170524597	116.4147644	Well_7
3697.33403				62.075378418	116.44230652	Well_7
3697.53403				61.917121887	116.30795288	Well_7
3697.73403				61.749031067	116.25227356	Well_7
3697.93403				61.244510651	116.04509735	Well_7
3698.13403				60.922599792	115.31705475	Well_7
3698.33403				60.817287445	115.23078918	Well_7
3698.53403				60.781238556	115.25286102	Well_7
3698.73403				60.777217865	115.01313019	Well_7
3698.93403				60.731342316	114.63408661	Well_7
3699.13403				60.854724884	114.54173279	Well_7
3699.33403				60.877773285	114.39745331	Well_7
3699.53403				60.860855103	110.21307373	Well_7
3699.73403				60.775775909	109.34411621	Well_7
3699.93403				60.727706909	108.38175201	Well_7
3700.13403				60.776565552	109.5982132	Well_7
3700.33403				60.881797791	112.20755768	Well_7
3700.53403				60.919616699	112.15503693	Well_7
3700.73403				61.02942276	112.79210663	Well_7
3700.93403				60.843013763	113.31713867	Well_7
3701.13403				60.558361053	113.39692688	Well_7
3701.33403				60.300662994	114.23377991	Well_7
3701.53403				59.773292542	114.60481262	Well_7
3701.73403				59.095451355	114.40171814	Well_7
3701.93403				58.711532593	114.57089996	Well_7
3702.13403				58.358066559	115.13101196	Well_7
3702.33403				57.921928406	113.92401123	Well_7
3702.53403				56.662448883	112.53128815	Well_7
3702.73403				56.437583923	111.21418762	Well_7
3702.93403				56.053295135	111.90724182	Well_7
3703.13403				55.496860504	111.04858398	Well_7
3703.33403				55.94966507	112.23618317	Well_7
3703.53403				57.51750946	113.79537964	Well_7
3703.73403				58.69990921	114.35794067	Well_7
3703.93403				60.209583282	116.92248535	Well_7
3704.13403				62.135829926	117.95735168	Well_7
3704.33403				63.671516418	119.4176178	Well_7
3704.53403				64.16317749	120.24376678	Well_7
3704.73403				64.720870972	120.37475586	Well_7
3704.93403				65.022628784	120.37701416	Well_7
3705.13403				65.186294556	119.97753143	Well_7
3705.33403				65.408325195	119.88285828	Well_7
3705.53403				65.684936523	120.20058441	Well_7
3705.73403				65.780220032	120.42095947	Well_7
3705.93403				65.913475037	120.70236206	Well_7
3706.13403				66.171394348	120.56926727	Well_7
3706.33403				66.378890991	121.43526459	Well_7
3706.53403				66.599327087	122.07815552	Well_7
3706.73403				66.661437988	122.21120453	Well_7
3706.93403				66.573783875	122.32051849	Well_7
3707.13403				66.576171875	122.38599396	Well_7
3707.33403				66.648757935	122.42080688	Well_7
3707.53403				66.712982178	122.47570038	Well_7
3707.73403				66.815139771	122.56303406	Well_7
3707.93403				67.083625793	122.57126617	Well_7
3708.13403				67.083763123	122.53672028	Well_7
3708.33403				67.080566406	122.55749512	Well_7
3708.53403				67.042373657	122.48731995	Well_7
3708.73403				67.012306213	122.42823029	Well_7
3708.93403				66.972251892	122.29346466	Well_7
3709.13403				66.900177002	122.19961548	Well_7
3709.33403				66.871032715	122.19693756	Well_7
3709.53403				66.866111755	122.1809845	Well_7
3709.73403				66.840644836	122.22763824	Well_7
3709.93403				66.793693542	122.39221191	Well_7
3710.13403				66.850715637	122.41873169	Well_7
3710.33403				66.928642273	122.61988831	Well_7
3710.53403				67.05846405	122.60567474	Well_7
3710.73403				67.199905396	122.3609848	Well_7
3710.93403				67.326942444	122.36362457	Well_7
3711.13403				67.402565002	122.33656311	Well_7
3711.33403				67.459587097	122.61170959	Well_7
3711.53403				67.503639221	122.35781097	Well_7
3711.73403				67.426170349	122.40164948	Well_7
3711.93403				67.359458923	122.5014267	Well_7
3712.13403				67.325592041	122.32482147	Well_7
3712.33403				67.289451599	122.35995483	Well_7
3712.53403				67.209602356	122.20466614	Well_7
3712.73403				67.172691345	122.53068542	Well_7
3712.93403				67.130760193	122.56130219	Well_7
3713.13403				67.136169434	122.49772644	Well_7
3713.33403				67.062965393	122.38748932	Well_7
3713.53403				66.984962463	122.28701019	Well_7
3713.73403				66.89200592	122.22921753	Well_7
3713.93403				66.833633423	122.06814575	Well_7
3714.13403				66.773612976	121.99654388	Well_7
3714.33403				66.72064209	122.04292297	Well_7
3714.53403				66.718955994	122.02229309	Well_7
3714.73403				66.765785217	121.97039032	Well_7
3714.93403				66.829879761	122.16503906	Well_7
3715.13403				66.781707764	122.05314636	Well_7
3715.33403				66.710357666	121.91596985	Well_7
3715.53403				66.534233093	121.64085388	Well_7
3715.73403				66.40247345	121.32469177	Well_7
3715.93403				66.086257935	121.20733643	Well_7
3716.13403				65.988609314	121.05817413	Well_7
3716.33403				66.054199219	120.65671539	Well_7
3716.53403				66.138061523	121.10971832	Well_7
3716.73403				66.164138794	121.35520935	Well_7
3716.93403				66.358161926	121.42969513	Well_7
3717.13403				66.486656189	121.47190094	Well_7
3717.33403				66.757011414	121.81861115	Well_7
3717.53403				66.870193481	121.94264221	Well_7
3717.73403				67.005950928	121.99517059	Well_7
3717.93403				67.108276367	122.17554474	Well_7
3718.13403				67.032546997	122.43650818	Well_7
3718.33403				66.955368042	122.26641846	Well_7
3718.53403				66.901306152	122.17797852	Well_7
3718.73403				66.667434692	122.00047302	Well_7
3718.93403				66.380378723	121.81258392	Well_7
3719.13403				66.132537842	121.6570282	Well_7
3719.33403				66.090248108	121.36404419	Well_7
3719.53403				66.060646057	121.29412079	Well_7
3719.73403				66.142120361	121.26824188	Well_7
3719.93403				66.370506287	121.52309418	Well_7
3720.13403				66.609840393	121.71996307	Well_7
3720.33403				66.723167419	121.82002258	Well_7
3720.53403				66.912315369	122.10558319	Well_7
3720.73403				67.071594238	122.308815	Well_7
3720.93403				67.221229553	122.43133545	Well_7
3721.13403				67.340515137	122.67949677	Well_7
3721.33403				67.397926331	122.83181	Well_7
3721.53403				67.421615601	122.87043762	Well_7
3721.73403				67.459434509	122.8884201	Well_7
3721.93403				67.447380066	122.89645386	Well_7
3722.13403				67.417358398	122.93787384	Well_7
3722.33403				67.401611328	122.91877747	Well_7
3722.53403				67.397628784	122.86791992	Well_7
3722.73403				67.3802948	122.90438843	Well_7
3722.93403				67.37449646	122.87212372	Well_7
3723.13403				67.387664795	122.93661499	Well_7
3723.33403				67.374656677	122.9474411	Well_7
3723.53403				67.341156006	122.91333008	Well_7
3723.73403				67.303985596	122.83840942	Well_7
3723.93403				67.363761902	123.00019073	Well_7
3724.13403				67.380340576	122.98901367	Well_7
3724.33403				67.403182983	122.86954498	Well_7
3724.53403				67.406944275	122.64666748	Well_7
3724.73403				67.418960571	122.48114014	Well_7
3724.93403				67.449981689	122.83056641	Well_7
3725.13403				67.483032227	123.34954834	Well_7
3725.33403				67.491111755	122.94029999	Well_7
3725.53403				67.468086243	122.71840668	Well_7
3725.73403				67.411872864	122.47078705	Well_7
3725.93403				67.303367615	122.51235962	Well_7
3726.13403				67.221923828	122.05784607	Well_7
3726.33403				67.147071838	122.07676697	Well_7
3726.53403				67.069839478	122.14775848	Well_7
3726.73403				66.808876038	122.32421875	Well_7
3726.93403				66.57862854	122.06712341	Well_7
3727.13403				66.347244263	121.1095047	Well_7
3727.33403				66.235366821	120.63574219	Well_7
3727.53403				66.08114624	120.50318146	Well_7
3727.73403				65.559295654	120.0942688	Well_7
3727.93403				64.711898804	119.33404541	Well_7
3728.13403				64.128364563	118.34661102	Well_7
3728.33403				62.944347382	117.77038574	Well_7
3728.53403				62.679843903	117.49655151	Well_7
3728.73403				63.233196259	117.966362	Well_7
3728.93403				63.485515594	118.31007385	Well_7
3729.13403				63.71131134	118.42671967	Well_7
3729.33403				64.322746277	118.77891541	Well_7
3729.53403				65.478355408	120.06745911	Well_7
3729.73403				65.860847473	120.30324554	Well_7
3729.93403				66.111839294	120.39391327	Well_7
3730.13403				66.415878296	120.6865921	Well_7
3730.33403				66.646751404	121.30429077	Well_7
3730.53403				66.582214355	121.51404572	Well_7
3730.73403				66.496192932	121.52161407	Well_7
3730.93403				66.350723267	121.54241943	Well_7
3731.13403				66.192169189	121.45440674	Well_7
3731.33403				65.879447937	120.78645325	Well_7
3731.53403				65.648452759	120.28971863	Well_7
3731.73403				65.373565674	120.12930298	Well_7
3731.93403				65.08972168	120.02687836	Well_7
3732.13403				65.009468079	119.49038696	Well_7
3732.33403				65.079978943	119.50807953	Well_7
3732.53403				65.370277405	119.6224823	Well_7
3732.73403				65.508399963	119.80042267	Well_7
3732.93403				65.682723999	119.97019958	Well_7
3733.13403				65.861213684	120.29204559	Well_7
3733.33403				66.018066406	120.66624451	Well_7
3733.53403				66.274909973	121.43766785	Well_7
3733.73403				66.391410828	121.55440521	Well_7
3733.93403				66.418197632	121.67137146	Well_7
3734.13403				66.476608276	121.71611786	Well_7
3734.33403				66.593544006	121.82756805	Well_7
3734.53403				66.687179565	121.94628143	Well_7
3734.73403				66.694267273	122.25508881	Well_7
3734.93403				66.783447266	122.28891754	Well_7
3735.13403				66.689048767	122.29009247	Well_7
3735.33403				66.709037781	122.38169098	Well_7
3735.53403				66.723999023	122.39121246	Well_7
3735.73403				66.798042297	122.41017914	Well_7
3735.93403				66.803108215	122.42823029	Well_7
3736.13403				67.047332764	122.43561554	Well_7
3736.33403				67.128921509	122.48641968	Well_7
3736.53403				67.232307434	122.60585022	Well_7
3736.73403				67.273490906	122.63401794	Well_7
3736.93403				67.29271698	122.63085938	Well_7
3737.13403				67.308586121	122.63308716	Well_7
3737.33403				67.310943604	122.63056183	Well_7
3737.53403				67.297172546	122.62918091	Well_7
3737.73403				67.303451538	122.63027191	Well_7
3737.93403				67.325881958	122.72038269	Well_7
3738.13403				67.331069946	122.74874878	Well_7
3738.33403				67.347961426	122.75090027	Well_7
3738.53403				67.379692078	122.81983185	Well_7
3738.73403				67.439346313	122.83774567	Well_7
3738.93403				67.462631226	122.87322998	Well_7
3739.13403				67.51071167	122.88999176	Well_7
3739.33403				67.515853882	122.90870667	Well_7
3739.53403				67.527641296	122.89910126	Well_7
3739.73403				67.521774292	122.8503418	Well_7
3739.93403				67.513671875	122.82800293	Well_7
3740.13403				67.495437622	122.84265137	Well_7
3740.33403				67.480827332	122.82857513	Well_7
3740.53403				67.403930664	122.76170349	Well_7
3740.73403				67.394668579	122.71133423	Well_7
3740.93403				67.350723267	122.68330383	Well_7
3741.13403				67.33266449	122.64530182	Well_7
3741.33403				67.313499451	122.63181305	Well_7
3741.53403				67.284629822	122.64402008	Well_7
3741.73403				67.289451599	122.6581192	Well_7
3741.93403				67.304367065	122.70739746	Well_7
3742.13403				67.338043213	122.74393463	Well_7
3742.33403				67.394836426	122.77645111	Well_7
3742.53403				67.419631958	122.79294586	Well_7
3742.73403				67.476303101	122.83499908	Well_7
3742.93403				67.499092102	122.91464996	Well_7
3743.13403				67.494132996	122.88309479	Well_7
3743.33403				67.470207214	122.84505463	Well_7
3743.53403				67.446372986	122.87135315	Well_7
3743.73403				67.420722961	122.82628632	Well_7
3743.93403				67.396812439	122.81105042	Well_7
3744.13403				67.363677979	122.7990799	Well_7
3744.33403				67.325897217	122.75058746	Well_7
3744.53403				67.321716309	122.76972961	Well_7
3744.73403				67.302703857	122.7712326	Well_7
3744.93403				67.30254364	122.67764282	Well_7
3745.13403				67.306747437	122.64842987	Well_7
3745.33403				67.29838562	122.62909698	Well_7
3745.53403				67.27306366	122.67019653	Well_7
3745.73403				67.295669556	122.70561981	Well_7
3745.93403				67.334632874	122.69618225	Well_7
3746.13403				67.355644226	122.76154327	Well_7
3746.33403				67.376556396	122.78271484	Well_7
3746.53403				67.433891296	122.83551788	Well_7
3746.73403				67.473327637	122.85479736	Well_7
3746.93403				67.516609192	122.89970398	Well_7
3747.13403				67.528785706	122.90130615	Well_7
3747.33403				67.517402649	122.89904785	Well_7
3747.53403				67.504371643	122.92578888	Well_7
3747.73403				67.493278503	122.92123413	Well_7
3747.93403				67.486419678	122.90814972	Well_7
3748.13403				67.486450195	122.91663361	Well_7
3748.33403				67.485221863	122.92527771	Well_7
3748.53403				67.48589325	122.92554474	Well_7
3748.73403				67.467567444	122.90055084	Well_7
3748.93403				67.485458374	122.88917542	Well_7
3749.13403				67.492500305	122.89788055	Well_7
3749.33403				67.48651123	122.82819366	Well_7
3749.53403				67.474029541	122.81972504	Well_7
3749.73403				67.473739624	122.82058716	Well_7
3749.93403				67.471611023	122.80919647	Well_7
3750.13403				67.478927612	122.7403183	Well_7
3750.33403				67.486160278	122.73943329	Well_7
3750.53403				67.490974426	122.75080109	Well_7
3750.73403				67.483985901	122.7240448	Well_7
3750.93403				67.491447449	122.72161865	Well_7
3751.13403				67.47719574	122.73065186	Well_7
3751.33403				67.454917908	122.63873291	Well_7
3751.53403				67.436332703	122.62688446	Well_7
3751.73403				67.428596497	122.63214111	Well_7
3751.93403				67.423873901	122.66898346	Well_7
3752.13403				67.411430359	122.69023132	Well_7
3752.33403				67.42742157	122.71954346	Well_7
3752.53403				67.429214478	122.80008698	Well_7
