MD	GR	RHOB	PHIE	DTCO	DTS	WELL
5659.6148	33.511657715	2.6286594868	0.0631073788	53.804737091	100.78242493	Well_6
5659.8148	33.080848694	2.6219089031	0.0661315098	53.843444824	100.97779083	Well_6
5660.0148	32.670154572	2.6265101433	0.0606718361	53.802684784	101.10076904	Well_6
5660.2148	31.287124634	2.6322722435	0.0599357225	53.974769592	101.40219116	Well_6
5660.4148	31.739831924	2.6289188862	0.0566271022	54.29523468	101.9281311	Well_6
5660.6148	34.229839325	2.6243708134	0.0435153171	54.587055206	102.60274506	Well_6
5660.8148	35.136695862	2.6257989407	0.0431349203	54.992992401	103.37297821	Well_6
5661.0148	34.30544281	2.6280729771	0.0503307208	55.777259827	104.3065033	Well_6
5661.2148	32.400150299	2.626625061	0.0512657948	56.949054718	105.48744202	Well_6
5661.4148	30.779220581	2.6137208939	0.0485001877	58.196884155	106.96534729	Well_6
5661.6148	29.225912094	2.5889062881	0.0508482866	59.252475739	108.67459869	Well_6
5661.8148	27.294927597	2.5629143715	0.0647596791	60.128829956	110.15148926	Well_6
5662.0148	27.644500732	2.5492987633	0.0866109356	60.85471344	110.5633316	Well_6
5662.2148	29.781152725	2.5437910557	0.0856935531	61.183383942	110.31269836	Well_6
5662.4148	32.288425446	2.5461440086	0.060060408	60.700927734	109.44058228	Well_6
5662.6148	33.965820313	2.5609149933	0.0424700454	59.261501312	108.17855072	Well_6
5662.8148	34.487182617	2.5831668377	0.0437590294	57.729507446	107.05604553	Well_6
5663.0148	33.758201599	2.604691267	0.051644519	56.808486938	106.0927887	Well_6
5663.2148	30.95450592	2.612575531	0.0567802712	56.669971466	105.71027374	Well_6
5663.4148	28.310253143	2.6081736088	0.0657587498	56.904460907	106.05003357	Well_6
5663.6148	27.886266708	2.6022927761	0.0780139565	57.274208069	106.59384918	Well_6
5663.8148	29.92839241	2.6007564068	0.0781131685	57.670936584	106.74642181	Well_6
5664.0148	33.643699646	2.6086242199	0.0691094622	57.852588654	106.55964661	Well_6
5664.2148	38.131202698	2.6221725941	0.0711907893	57.715530396	106.2816391	Well_6
5664.4148	43.09059906	2.6306240559	0.0698321015	57.276302338	105.92506409	Well_6
5664.6148	43.999893188	2.6281461716	0.0523116179	56.660121918	105.25514221	Well_6
5664.8148	38.284713745	2.6245787144	0.0404391736	56.199604034	104.80854034	Well_6
5665.0148	31.335325241	2.6239476204	0.0389562212	56.382881165	105.29891205	Well_6
5665.2148	29.658687592	2.6166803837	0.0435630381	57.813861847	107.10739899	Well_6
5665.4148	29.351068497	2.5987660885	0.0512371659	60.230640411	109.29960632	Well_6
5665.6148	28.597164154	2.5729272366	0.0587164722	62.968086243	111.0860672	Well_6
5665.8148	30.418750763	2.5554139614	0.0646199435	64.480987549	111.98171997	Well_6
5666.0148	36.365169525	2.5550763607	0.0587303191	63.884559631	112.02041626	Well_6
5666.2148	40.271312714	2.5696537495	0.043251913	61.655540466	111.22864532	Well_6
5666.4148	36.893482208	2.5844390392	0.0423291363	59.43977356	109.83274078	Well_6
5666.6148	30.626171112	2.5811843872	0.0541098192	58.528179169	108.96363831	Well_6
5666.8148	23.133859634	2.5636258125	0.0547731109	58.62228775	108.80405426	Well_6
5667.0148	15.49330616	2.5469768047	0.0612376146	58.834308624	108.82653046	Well_6
5667.2148	11.657323837	2.5473520756	0.077796191	58.618965149	108.46387482	Well_6
5667.4148	10.994914055	2.5561234951	0.0863018483	58.148319244	107.78281403	Well_6
5667.6148	10.817649841	2.5574851036	0.0927317962	57.772068024	107.28096008	Well_6
5667.8148	10.742720604	2.5604252815	0.0854757652	57.785495758	107.43535614	Well_6
5668.0148	11.014529228	2.5768499374	0.0744670331	58.130661011	108.07818604	Well_6
5668.2148	11.842573166	2.5982608795	0.0709276721	58.532543182	108.76320648	Well_6
5668.4148	14.482816696	2.6015787125	0.0784888044	58.541107178	109.10189819	Well_6
5668.6148	15.825066566	2.5878617764	0.0876814425	58.237155914	109.15393829	Well_6
5668.8148	13.691025734	2.5718140602	0.0933368355	58.032203674	109.14602661	Well_6
5669.0148	11.735790253	2.5570180416	0.0991787687	58.239742279	109.46115112	Well_6
5669.2148	11.753587723	2.5406343937	0.093491219	58.555603027	110.24311066	Well_6
5669.4148	12.080907822	2.5338542461	0.0904624313	58.825374603	111.21769714	Well_6
5669.6148	12.289698601	2.5344204903	0.0983382165	59.287685394	111.93391418	Well_6
5669.8148	12.177215576	2.5219187737	0.0935922712	59.947742462	112.14782715	Well_6
5670.0148	12.331048012	2.5070955753	0.0843541697	60.219139099	111.83509064	Well_6
5670.2148	13.546140671	2.5134904385	0.0921640545	59.568454742	111.11714935	Well_6
5670.4148	14.7127285	2.5422332287	0.1088937223	58.655960083	110.43882751	Well_6
5670.6148	14.919062614	2.5694224834	0.1097347587	58.534194946	110.20271301	Well_6
5670.8148	13.61632061	2.5755393505	0.0976370275	59.256443024	110.4187851	Well_6
5671.0148	11.58770752	2.5678906441	0.090600051	59.620449066	110.7103653	Well_6
5671.2148	10.612264633	2.5643956661	0.0887184739	58.941619873	110.65572357	Well_6
5671.4148	10.018240929	2.5565063953	0.088298969	57.700183868	110.11300659	Well_6
5671.6148	9.933057785	2.544059515	0.0871134102	56.9295578	109.32530212	Well_6
5671.8148	10.806393623	2.5503537655	0.0887114927	56.974941254	108.75513458	Well_6
5672.0148	12.182404518	2.5675559044	0.0872911215	57.557975769	108.35379028	Well_6
5672.2148	14.202607155	2.5655705929	0.0753842667	57.965026855	107.73301697	Well_6
5672.4148	16.467466354	2.5527865887	0.0755712613	57.600631714	106.62982941	Well_6
5672.6148	18.633739471	2.5512402058	0.0881930217	56.575317383	105.08942413	Well_6
5672.8148	23.124753952	2.5665378571	0.1023909599	55.574203491	103.25058746	Well_6
5673.0148	29.977073669	2.5891075134	0.1001008302	54.860877991	101.3659668	Well_6
5673.2148	33.628074646	2.6042423248	0.0836777762	53.952919006	99.635734558	Well_6
5673.4148	33.364704132	2.6110317707	0.0627855957	52.79826355	98.372421265	Well_6
5673.6148	32.543933868	2.6230106354	0.0488818102	52.29278183	97.750427246	Well_6
5673.8148	34.610713959	2.6429991722	0.0423471443	52.843093872	97.355247498	Well_6
5674.0148	43.978103638	2.6620368958	0.0332149155	53.628238678	97.068061829	Well_6
5674.2148	52.468292236	2.6684186459	0.0290582739	53.411678314	96.918754578	Well_6
5674.4148	51.766807556	2.6717331409	0.0325293466	52.606517792	96.868850708	Well_6
5674.6148	45.589920044	2.6796131134	0.0277058817	52.251247406	96.889945984	Well_6
5674.8148	38.916309357	2.6805756092	0.0360282511	52.855167389	96.996406555	Well_6
5675.0148	35.649093628	2.6725125313	0.0490695499	53.53364563	97.336547852	Well_6
5675.2148	37.485500336	2.664046526	0.045820877	53.74993515	98.062583923	Well_6
5675.4148	38.862419128	2.657525301	0.0484974273	53.660064697	99.110908508	Well_6
5675.6148	35.606349945	2.6493048668	0.053052716	53.733375549	100.1354599	Well_6
5675.8148	32.674419403	2.6382746696	0.0500954986	54.111370087	101.00843048	Well_6
5676.0148	32.177272797	2.6283228397	0.0575046875	54.688327789	101.7048111	Well_6
5676.2148	31.235668182	2.6212773323	0.0600370094	55.189517975	102.16191101	Well_6
5676.4148	30.731674194	2.6125228405	0.0559763089	55.387245178	102.31276703	Well_6
5676.6148	31.764556885	2.6113288403	0.0619045086	55.209770203	102.06507111	Well_6
5676.8148	33.394432068	2.6215629578	0.0677059293	54.873519897	101.26821136	Well_6
5677.0148	34.282318115	2.6269805431	0.0652774423	54.566680908	100.0977478	Well_6
5677.2148	33.914840698	2.6321117878	0.0628113002	54.294258118	98.956390381	Well_6
5677.4148	34.798149109	2.6400425434	0.0622803681	53.995056152	98.257980347	Well_6
5677.6148	35.856376648	2.637165308	0.0575274788	53.652492523	97.940917969	Well_6
5677.8148	35.588443756	2.6350295544	0.048278477	53.306285858	97.811103821	Well_6
5678.0148	35.703819275	2.6501426697	0.0516069941	53.093364716	97.804161072	Well_6
5678.2148	37.069271088	2.6596918106	0.0539099835	53.129367828	97.938179016	Well_6
5678.4148	39.834262848	2.6562654972	0.0485222824	53.425285339	98.231948853	Well_6
5678.6148	42.975978851	2.6559567451	0.0454929136	53.914409637	98.677017212	Well_6
5678.8148	44.007915497	2.6584999561	0.0423334427	54.388237	99.057533264	Well_6
5679.0148	44.721828461	2.6515746117	0.0449582264	54.592166901	99.124427795	Well_6
5679.2148	47.588218689	2.6398086548	0.0533126928	54.292705536	98.741928101	Well_6
5679.4148	48.313896179	2.6419610977	0.0564870164	53.683227539	98.297935486	Well_6
5679.6148	44.960723877	2.6566960812	0.0525037311	53.3085289	98.201957703	Well_6
5679.8148	42.376140594	2.6649968624	0.0532639101	53.72473526	98.739967346	Well_6
5680.0148	42.237773895	2.659307003	0.0525740013	54.855617523	99.908859253	Well_6
5680.2148	41.656463623	2.6483187675	0.0473089516	55.916633606	101.29932404	Well_6
5680.4148	40.948589325	2.6283180714	0.051562354	56.246276855	102.50371552	Well_6
5680.6148	42.614078522	2.6163260937	0.061824698	55.763996124	103.07126617	Well_6
5680.8148	47.758918762	2.6293401718	0.0673216432	55.018184662	102.89478302	Well_6
5681.0148	51.488998413	2.6498000622	0.0696680024	54.325199127	102.19340515	Well_6
5681.2148	46.876350403	2.659137249	0.0660825595	54.073661804	102.06530762	Well_6
5681.4148	40.489784241	2.6546654701	0.0577344745	54.574356079	102.68998718	Well_6
5681.6148	38.265029907	2.6349086761	0.0560538247	55.882751465	103.74358368	Well_6
5681.8148	39.179985046	2.6095838547	0.0593638271	57.390075684	104.73323822	Well_6
5682.0148	39.305198669	2.5996930599	0.0634193048	58.204208374	105.23703766	Well_6
5682.2148	39.35975647	2.6082158089	0.0752936825	58.071025848	105.2397995	Well_6
5682.4148	39.779777527	2.6142187119	0.0843166187	57.327514648	104.85108185	Well_6
5682.6148	40.173522949	2.6155467033	0.08449094	56.691184998	104.45639801	Well_6
5682.8148	41.138008118	2.6214227676	0.0822449923	56.468315125	104.17120361	Well_6
5683.0148	42.080101013	2.6247093678	0.0705713183	56.438533783	103.93276215	Well_6
5683.2148	42.198554993	2.6152253151	0.067037724	56.146045685	103.67119598	Well_6
5683.4148	40.96289444	2.6055598259	0.0761620551	55.611133575	103.43627167	Well_6
5683.6148	38.813518524	2.6084778309	0.0767138302	55.242450714	103.3022995	Well_6
5683.8148	37.213973999	2.6128373146	0.0786680058	55.386417389	103.32287598	Well_6
5684.0148	39.516582489	2.612762928	0.0832365677	55.79063797	103.53873444	Well_6
5684.2148	42.562210083	2.6140964031	0.0746019632	56.188331604	103.96797943	Well_6
5684.4148	40.892723083	2.6133947372	0.066517964	56.543647766	104.64373016	Well_6
5684.6148	38.311458588	2.6073701382	0.0664794073	57.02507782	105.62415314	Well_6
5684.8148	36.238399506	2.592092514	0.0760843754	57.717903137	106.94099426	Well_6
5685.0148	33.643161774	2.5734016895	0.0773522183	58.500682831	108.29085541	Well_6
5685.2148	31.486984253	2.5683062077	0.0851752833	58.985710144	109.24300385	Well_6
5685.4148	31.227651596	2.5732827187	0.1011080444	58.930606842	109.72348785	Well_6
5685.6148	31.79360199	2.5785083771	0.1112199202	58.508529663	109.72096252	Well_6
5685.8148	31.364557266	2.5834889412	0.1047214791	58.175884247	109.08359528	Well_6
5686.0148	30.86740303	2.5848999023	0.0942345038	57.89138031	107.81289673	Well_6
5686.2148	31.67231369	2.5877604485	0.0942540988	57.322967529	106.44095612	Well_6
5686.4148	34.330993652	2.5963315964	0.1006172225	56.582889557	105.68556976	Well_6
5686.6148	36.028324127	2.6043252945	0.0964263901	56.29523468	105.43567657	Well_6
5686.8148	36.503276825	2.6083424091	0.0790028796	56.727863312	105.44045258	Well_6
5687.0148	39.514762878	2.6073629856	0.0645011067	57.362453461	105.67317963	Well_6
5687.2148	42.47265625	2.6094837189	0.0702073723	57.527862549	105.8345871	Well_6
5687.4148	43.93421936	2.6140811443	0.0900156572	57.096767426	105.51810455	Well_6
5687.6148	45.437324524	2.6170597076	0.0940115228	56.380752563	104.73690796	Well_6
5687.8148	44.952781677	2.6211061478	0.0800722614	55.85427475	104.14718628	Well_6
5688.0148	42.09784317	2.6233317852	0.0677394271	55.779491425	103.99635315	Well_6
5688.2148	38.369560242	2.6172449589	0.0615364872	56.264511108	104.45565796	Well_6
5688.4148	35.755619049	2.6074380875	0.0636635646	56.988250732	105.58623505	Well_6
5688.6148	35.43927002	2.5975973606	0.0703106001	57.639694214	107.12361908	Well_6
5688.8148	36.452945709	2.5864055157	0.07376194	58.002822876	108.28118134	Well_6
5689.0148	37.268985748	2.5775835514	0.0894992426	58.060890198	108.49316406	Well_6
5689.2148	36.861698151	2.571293354	0.1094113439	57.846435547	107.8500824	Well_6
5689.4148	35.408752441	2.5684313774	0.1004460007	57.376083374	106.48296356	Well_6
5689.6148	33.930591583	2.576618433	0.0842588916	56.832294464	104.9335022	Well_6
5689.8148	33.601329803	2.5888850689	0.0849874988	56.397045135	103.69522858	Well_6
5690.0148	35.447647095	2.5976543427	0.0888884291	55.972835541	102.69906616	Well_6
5690.2148	39.383125305	2.5998222828	0.0859213471	55.294200897	101.66461945	Well_6
5690.4148	41.490703583	2.5995438099	0.0758518353	54.502124786	100.56800842	Well_6
5690.6148	39.218967438	2.610316515	0.0635436773	54.009033203	99.556510925	Well_6
5690.8148	40.189041138	2.629827261	0.0551959388	53.980827332	98.940544128	Well_6
5691.0148	45.9646492	2.6396055222	0.0522818528	53.977725983	98.932914734	Well_6
5691.2148	50.064052582	2.6461174488	0.0538274162	54.001422882	99.720191956	Well_6
5691.4148	50.110240936	2.6555485725	0.0655354261	54.65606308	101.33679199	Well_6
5691.6148	46.449424744	2.6535251141	0.0772713423	56.030925751	103.30070496	Well_6
5691.8148	39.311595917	2.6339764595	0.0752782598	57.3984375	105.11412048	Well_6
5692.0148	33.741195679	2.6063015461	0.0702054426	57.918800354	106.1391983	Well_6
5692.2148	34.397094727	2.5900950432	0.0665712655	57.520427704	106.12703705	Well_6
5692.4148	36.72731781	2.5920975208	0.0725704879	56.693248749	105.3468399	Well_6
5692.6148	36.024917603	2.6056895256	0.0789907873	55.8659935	104.06600952	Well_6
5692.8148	34.420574188	2.617067337	0.0721376166	55.24564743	102.49829102	Well_6
5693.0148	35.397144318	2.6213581562	0.0648619384	54.70954895	100.5663147	Well_6
5693.2148	37.441768646	2.6260509491	0.0572861917	54.143520355	99.618103027	Well_6
5693.4148	38.256778717	2.6452789307	0.0623386204	53.790699005	99.908287048	Well_6
5693.6148	39.361316681	2.6681189537	0.0560465343	54.030860901	100.46809387	Well_6
5693.8148	41.705852509	2.6693367958	0.0430869535	54.909942627	101.21209717	Well_6
5694.0148	42.397857666	2.6427049637	0.0513613075	55.95300293	102.421875	Well_6
5694.2148	39.436260223	2.6135008335	0.0554744937	56.566898346	103.85108948	Well_6
5694.4148	36.282413483	2.6003408432	0.0655183122	56.572681427	104.86940765	Well_6
5694.6148	36.6847229	2.61404109	0.082120195	56.128639221	104.76721191	Well_6
5694.8148	36.61681366	2.6312849522	0.0762291625	55.659793854	103.88259888	Well_6
5695.0148	34.773002625	2.6352725029	0.0638511851	55.384033203	102.89980316	Well_6
5695.2148	34.446006775	2.6321427822	0.0571989045	55.217510223	101.98555756	Well_6
5695.4148	35.157604218	2.6302442551	0.0460496508	54.95998764	101.33075714	Well_6
5695.6148	36.205734253	2.6349830627	0.0330485031	54.614517212	100.85248566	Well_6
5695.8148	38.809906006	2.6421904564	0.0280494392	54.326171875	100.4214859	Well_6
5696.0148	40.941944122	2.6423046589	0.0368277505	54.214065552	100.05330658	Well_6
5696.2148	41.102306366	2.6432700157	0.0556455441	54.201416016	99.823875427	Well_6
5696.4148	40.962890625	2.6502046585	0.0628638044	54.160633087	99.648178101	Well_6
