MD	PHIE	GR	DTCO	RHOB	PHI_ALT	DTS	WELL
4500.2955				2.071192503	-0.206695765		Well_2
4500.4955				2.0661308765	-0.211132616		Well_2
4500.6955				2.0635931492	-0.218414336		Well_2
4500.8955				2.0602688789	-0.220869005		Well_2
4501.0955				2.0554368496	-0.225445524		Well_2
4501.2955				2.0570464134	-0.218995333		Well_2
4501.4955				2.0561256409	-0.22225526		Well_2
4501.6955				2.0545628071	-0.228792414		Well_2
4501.8955				2.0540993214	-0.217471927		Well_2
4502.0955				2.051861763	-0.216589734		Well_2
4502.2955				2.0556662083	-0.220287174		Well_2
4502.4955				2.0564060211	-0.221465826		Well_2
4502.6955				2.0556430817	-0.226623088		Well_2
4502.8955				2.0623047352	-0.225364327		Well_2
4503.0955				2.0665872097	-0.215575501		Well_2
4503.2955				2.0607931614	-0.214204341		Well_2
4503.4955				2.0550615788	-0.228166834		Well_2
4503.6955				2.053800106	-0.240331739		Well_2
4503.8955				2.0502679348	-0.238715529		Well_2
4504.0955				2.0466623306	-0.230971277		Well_2
4504.2955				2.0411891937	-0.228735894		Well_2
4504.4955				2.0409770012	-0.227007791		Well_2
4504.6955				2.0472617149	-0.224281386		Well_2
4504.8955				2.05681777	-0.216079876		Well_2
4505.0955				2.0601904392	-0.215729713		Well_2
4505.2955				2.0491726398	-0.223569512		Well_2
4505.4955				2.037740469	-0.234402403		Well_2
4505.6955				2.0354311466	-0.235949665		Well_2
4505.8955				2.0386381149	-0.233846098		Well_2
4506.0955				2.0406668186	-0.232381061		Well_2
4506.2955				2.0378143787	-0.233016297		Well_2
4506.4955				2.0411496162	-0.23095502		Well_2
4506.6955				2.0463175774	-0.227642283		Well_2
4506.8955				2.0482778549	-0.228251159		Well_2
4507.0955				2.0502765179	-0.22955434		Well_2
4507.2955				2.0494124889	-0.22658366		Well_2
4507.4955				2.043230772	-0.227725804		Well_2
4507.6955				2.0463941097	-0.223991007		Well_2
4507.8955				2.0516467094	-0.225115851		Well_2
4508.0955				2.0457878113	-0.229064137		Well_2
4508.2955				2.035166502	-0.232651964		Well_2
4508.4955				2.0395495892	-0.229715586		Well_2
4508.6955				2.0491383076	-0.223090276		Well_2
4508.8955				2.0566139221	-0.225204185		Well_2
4509.0955				2.0194666386	-0.253668159		Well_2
4509.2955				1.901840806	-0.312100291		Well_2
4509.4955				1.779779911	-0.363857448		Well_2
4509.6955				1.7854702473	-0.345879912		Well_2
4509.8955				1.9034430981	-0.264200121		Well_2
4510.0955				2.0105707645	-0.207550853		Well_2
4510.2955				2.0408980846	-0.202750191		Well_2
4510.4955				2.0345108509	-0.20918788		Well_2
4510.6955				2.0193772316	-0.228033498		Well_2
4510.8955				1.9519672394	-0.280158579		Well_2
4511.0955				1.8308398724	-0.348017961		Well_2
4511.2955				1.734036088	-0.396551549		Well_2
4511.4955				1.6899011135	-0.402489036		Well_2
4511.6955				1.671916008	-0.397929519		Well_2
4511.8955				1.6612073183	-0.388908178		Well_2
4512.0955				1.6590518951	-0.385003984		Well_2
4512.2955				1.6623066664	-0.385159224		Well_2
4512.4955				1.7107012272	-0.361332417		Well_2
4512.6955				1.8346444368	-0.29158318		Well_2
4512.8955				1.9729179144	-0.234749824		Well_2
4513.0955				2.0503709316	-0.208287627		Well_2
4513.2955				2.0694990158	-0.20641008		Well_2
4513.4955				2.0680420399	-0.214513913		Well_2
4513.6955				2.0641744137	-0.220694184		Well_2
4513.8955				2.0533733368	-0.225387618		Well_2
4514.0955				2.0380635262	-0.231446803		Well_2
4514.2955				2.0288569927	-0.235010654		Well_2
4514.4955				2.0366280079	-0.22925958		Well_2
4514.6955				2.0515305996	-0.219359025		Well_2
4514.8955				2.050358057	-0.226105928		Well_2
4515.0955				2.0318386555	-0.238013566		Well_2
4515.2955				1.9995115995	-0.254065514		Well_2
4515.4955				1.9833637476	-0.260647118		Well_2
4515.6955				2.0164313316	-0.23388274		Well_2
4515.8955				2.059397459	-0.211728007		Well_2
4516.0955				2.063018322	-0.213480338		Well_2
4516.2955				2.0242996216	-0.23818253		Well_2
4516.4955				1.9137419462	-0.304523379		Well_2
4516.6955				1.7732812166	-0.371351361		Well_2
4516.8955				1.7346071005	-0.371371716		Well_2
4517.0955				1.7700428963	-0.336470455		Well_2
4517.2955				1.7753884792	-0.326577097		Well_2
4517.4955				1.7376704216	-0.34236905		Well_2
4517.6955				1.7276728153	-0.344796062		Well_2
4517.8955				1.7468277216	-0.33470878		Well_2
4518.0955				1.7433518171	-0.340521038		Well_2
4518.2955				1.715088129	-0.362766057		Well_2
4518.4955				1.6918227673	-0.380591512		Well_2
4518.6955				1.6783092022	-0.381286591		Well_2
4518.8955				1.6726911068	-0.371934325		Well_2
4519.0955				1.6698701382	-0.37216574		Well_2
4519.2955				1.6716746092	-0.374362409		Well_2
4519.4955				1.6812278032	-0.367724299		Well_2
4519.6955				1.6874222755	-0.361159295		Well_2
4519.8955				1.6868342161	-0.365056843		Well_2
4520.0955				1.699921608	-0.358203709		Well_2
4520.2955				1.715569973	-0.349736542		Well_2
4520.4955				1.6959645748	-0.363319576		Well_2
4520.6955				1.6598362923	-0.385911465		Well_2
4520.8955				1.6498532295	-0.38831836		Well_2
4521.0955				1.7195136547	-0.341427386		Well_2
4521.2955				1.8834500313	-0.252653599		Well_2
4521.4955				2.0158977509	-0.187218711		Well_2
4521.6955				2.0563681126	-0.173716784		Well_2
4521.8955				2.0523459911	-0.219640359		Well_2
4522.0955				2.056027174	-0.222468495		Well_2
4522.2955				2.0646429062	-0.22274676		Well_2
4522.4955				2.0674641132	-0.218896255		Well_2
4522.6955				2.0619497299	-0.218680128		Well_2
4522.8955				2.0548856258	-0.220292285		Well_2
4523.0955				2.0494799614	-0.225896627		Well_2
4523.2955				2.0548501015	-0.225195259		Well_2
4523.4955				2.0595159531	-0.22293216		Well_2
4523.6955				2.0605039597	-0.222147524		Well_2
4523.8955				2.061166048	-0.220734105		Well_2
4524.0955				2.0606682301	-0.220847785		Well_2
4524.2955				2.0617587566	-0.220510423		Well_2
4524.4955				2.0690720081	-0.216612935		Well_2
4524.6955				2.0889382362	-0.206067979		Well_2
4524.8955				2.1185684204	-0.194809169		Well_2
4525.0955				2.1499462128	-0.191739932		Well_2
4525.2955				2.1548478603	-0.182268947		Well_2
4525.4955				2.1313662529	-0.202853963		Well_2
4525.6955				2.10242486	-0.222731024		Well_2
4525.8955				2.087511301	-0.233386904		Well_2
4526.0955				2.0803318024	-0.229989558		Well_2
4526.2955				2.0727763176	-0.218338132		Well_2
4526.4955				2.0699305534	-0.214250013		Well_2
4526.6955				2.0732035637	-0.216450483		Well_2
4526.8955				2.0892987251	-0.208346769		Well_2
4527.0955				2.1261761189	-0.187171698		Well_2
4527.2955				2.1614360809	-0.171135604		Well_2
4527.4955				2.1688780785	-0.173963666		Well_2
4527.6955				2.1470181942	-0.18025516		Well_2
4527.8955				2.1287157536	-0.187913269		Well_2
4528.0955				2.121935606	-0.196858883		Well_2
4528.2955				2.1195700169	-0.195349917		Well_2
4528.4955				2.1216824055	-0.194746807		Well_2
4528.6955				2.1280531883	-0.19018285		Well_2
4528.8955				2.1271765232	-0.188978657		Well_2
4529.0955				2.1152200699	-0.194976836		Well_2
4529.2955				2.1015737057	-0.205671266		Well_2
4529.4955				2.0871975422	-0.213157609		Well_2
4529.6955				2.0803112984	-0.212565288		Well_2
4529.8955				2.0873413086	-0.207308337		Well_2
4530.0955				2.0931866169	-0.206090018		Well_2
4530.2955				2.0979738235	-0.203377739		Well_2
4530.4955				2.1096041203	-0.195715517		Well_2
4530.6955				2.1097941399	-0.197878525		Well_2
4530.8955				2.086632967	-0.215650916		Well_2
4531.0955				2.0705592632	-0.228721023		Well_2
4531.2955				2.0670089722	-0.227887467		Well_2
4531.4955				2.0633666515	-0.230025113		Well_2
4531.6955				2.0607657433	-0.226604179		Well_2
4531.8955				2.0517773628	-0.229674146		Well_2
4532.0955				2.0421724319	-0.231539369		Well_2
4532.2955				2.045746088	-0.226971626		Well_2
4532.4955				2.05473423	-0.228648141		Well_2
4532.6955				2.0583353043	-0.226306885		Well_2
4532.8955				2.0464792252	-0.227069169		Well_2
4533.0955				2.0393712521	-0.235617623		Well_2
4533.2955				2.0428574085	-0.241143376		Well_2
4533.4955				2.0470194817	-0.232369274		Well_2
4533.6955				2.0434701443	-0.232085899		Well_2
4533.8955				2.0369534492	-0.226264253		Well_2
4534.0955				2.0375847816	-0.235243946		Well_2
4534.2955				2.0400021076	-0.236938179		Well_2
4534.4955				2.0387775898	-0.239872575		Well_2
4534.6955				2.0381979942	-0.230974376		Well_2
4534.8955				2.0393257141	-0.230772644		Well_2
4535.0955				2.0402910709	-0.229250133		Well_2
4535.2955				2.0404725075	-0.231769234		Well_2
4535.4955				2.0404148102	-0.240719184		Well_2
4535.6955				2.0407848358	-0.252425998		Well_2
4535.8955				2.050590992	-0.225905433		Well_2
4536.0955				2.0546753407	-0.216252223		Well_2
4536.2955				2.049138546	-0.229313761		Well_2
4536.4955				2.0488219261	-0.228431284		Well_2
4536.6955				2.0573441982	-0.220810264		Well_2
4536.8955				2.0612177849	-0.222878918		Well_2
4537.0955				2.0654745102	-0.220095813		Well_2
4537.2955				2.0713367462	-0.217371061		Well_2
4537.4955				2.0764293671	-0.215274647		Well_2
4537.6955				2.0764710903	-0.212323859		Well_2
4537.8955				2.0715792179	-0.21461165		Well_2
4538.0955				2.067211628	-0.21258603		Well_2
4538.2955				2.0685362816	-0.211454555		Well_2
4538.4955				2.0576505661	-0.223248079		Well_2
4538.6955				2.0447080135	-0.238271847		Well_2
4538.8955				2.0249023438	-0.249362037		Well_2
4539.0955				1.9951491356	-0.25543955		Well_2
4539.2955				1.9852777719	-0.253251582		Well_2
4539.4955				2.0184810162	-0.236249775		Well_2
4539.6955				2.0531673431	-0.223285452		Well_2
4539.8955				2.044002533	-0.226508528		Well_2
4540.0955				2.0304646492	-0.231962144		Well_2
4540.2955				2.0318610668	-0.225613564		Well_2
4540.4955				2.0337388515	-0.227064684		Well_2
4540.6955				2.035161972	-0.233503312		Well_2
4540.8955				2.0379750729	-0.235777751		Well_2
4541.0955				2.045437336	-0.23305203		Well_2
4541.2955				2.0454900265	-0.23448956		Well_2
4541.4955				2.0157835484	-0.252683014		Well_2
4541.6955				1.9875826836	-0.262602985		Well_2
4541.8955				2.0143203735	-0.239386216		Well_2
4542.0955				2.0438303947	-0.220696434		Well_2
4542.2955				2.0314598083	-0.226744086		Well_2
4542.4955				2.0283856392	-0.227886036		Well_2
4542.6955				2.0354521275	-0.229030892		Well_2
4542.8955				1.993586421	-0.261327714		Well_2
4543.0955				1.884496212	-0.327584118		Well_2
4543.2955				1.8460440636	-0.339782715		Well_2
4543.4955				1.9391927719	-0.27480188		Well_2
4543.6955				2.0399274826	-0.197802916		Well_2
4543.8955				2.0649621487	-0.189776704		Well_2
4544.0955				2.0541541576	-0.209647268		Well_2
4544.2955				2.0373940468	-0.227098629		Well_2
4544.4955				2.0437631607	-0.22710903		Well_2
4544.6955				2.0727396011	-0.210142285		Well_2
4544.8955				2.0913193226	-0.200306937		Well_2
4545.0955				2.0854496956	-0.208367243		Well_2
4545.2955				2.0767168999	-0.214942351		Well_2
4545.4955				2.0788562298	-0.21169284		Well_2
4545.6955				2.0668756962	-0.218077809		Well_2
4545.8955				2.0386662483	-0.234638676		Well_2
4546.0955				2.0294010639	-0.234954461		Well_2
4546.2955				2.0366840363	-0.227750659		Well_2
4546.4955				2.0395560265	-0.228525564		Well_2
4546.6955				2.0318522453	-0.235224113		Well_2
4546.8955				2.0309414864	-0.238353252		Well_2
4547.0955				2.0411572456	-0.231096491		Well_2
4547.2955				2.0416958332	-0.232400358		Well_2
4547.4955				2.0228068829	-0.242225274		Well_2
4547.6955				2.0102050304	-0.247797817		Well_2
4547.8955				1.9827984571	-0.264653027		Well_2
4548.0955				1.8935672045	-0.317232162		Well_2
4548.2955				1.7942991257	-0.367227018		Well_2
4548.4955				1.758946538	-0.375965208		Well_2
4548.6955				1.7471666336	-0.367776871		Well_2
4548.8955				1.7179391384	-0.376278311		Well_2
4549.0955				1.6979403496	-0.381115586		Well_2
4549.2955				1.6969342232	-0.38469556		Well_2
4549.4955				1.7062610388	-0.380847007		Well_2
4549.6955				1.7098070383	-0.381273985		Well_2
4549.8955				1.6888785362	-0.399075449		Well_2
4550.0955				1.674757719	-0.406832397		Well_2
4550.2955				1.7204498053	-0.384188265		Well_2
4550.4955				1.7828572989	-0.348420709		Well_2
4550.6955				1.7680900097	-0.34969449		Well_2
4550.8955				1.7093163729	-0.382474184		Well_2
4551.0955				1.686981678	-0.399528086		Well_2
4551.2955				1.6861468554	-0.407139063		Well_2
4551.4955				1.6756544113	-0.411011517		Well_2
4551.6955				1.7116366625	-0.387239754		Well_2
4551.8955				1.8006180525	-0.331103086		Well_2
4552.0955				1.8167618513	-0.315558791		Well_2
4552.2955				1.7739107609	-0.344189495		Well_2
4552.4955				1.7911638021	-0.333560586		Well_2
4552.6955				1.8473724127	-0.307550132		Well_2
4552.8955				1.8334071636	-0.31726408		Well_2
4553.0955				1.7997775078	-0.341187298		Well_2
4553.2955				1.8213216066	-0.337673455		Well_2
4553.4955				1.8787071705	-0.305097193		Well_2
4553.6955				1.955576539	-0.257693499		Well_2
4553.8955				2.0223996639	-0.219654486		Well_2
4554.0955				2.0487952232	-0.208663911		Well_2
4554.2955				2.0453014374	-0.215221554		Well_2
4554.4955				2.0392286777	-0.223554298		Well_2
4554.6955				2.0551228523	-0.218417406		Well_2
4554.8955				2.0742702484	-0.208744898		Well_2
4555.0955				2.0665428638	-0.215341955		Well_2
4555.2955				2.0472884178	-0.224704504		Well_2
4555.4955				2.0354104042	-0.225063309		Well_2
4555.6955				2.0337257385	-0.226792604		Well_2
4555.8955				2.0381503105	-0.228152841		Well_2
4556.0955				2.0496220589	-0.222108722		Well_2
4556.2955				2.0577557087	-0.22213532		Well_2
4556.4955				2.0594167709	-0.220815599		Well_2
4556.6955				2.057533741	-0.218033761		Well_2
4556.8955				2.0652680397	-0.216310695		Well_2
4557.0955				2.0667638779	-0.216519892		Well_2
4557.2955				2.0521969795	-0.225318059		Well_2
4557.4955				2.0449824333	-0.230148852		Well_2
4557.6955				2.0470044613	-0.227828413		Well_2
4557.8955				2.0475926399	-0.223012611		Well_2
4558.0955				2.0449316502	-0.226739451		Well_2
4558.2955				2.0465960503	-0.225899532		Well_2
4558.4955				2.0582046509	-0.220820963		Well_2
4558.6955				2.0739617348	-0.213752165		Well_2
4558.8955				2.0917887688	-0.205620185		Well_2
4559.0955				2.0857031345	-0.210383818		Well_2
4559.2955				2.0603094101	-0.227355644		Well_2
4559.4955				2.0400366783	-0.235925689		Well_2
4559.6955				2.0422828197	-0.231813237		Well_2
4559.8955				2.0498042107	-0.226902947		Well_2
4560.0955				2.0559799671	-0.220828429		Well_2
4560.2955				2.0550866127	-0.221776769		Well_2
4560.4955				2.0456929207	-0.2287319		Well_2
4560.6955				2.0384471416	-0.230670214		Well_2
4560.8955				2.0388531685	-0.231538236		Well_2
4561.0955				2.0392177105	-0.229344174		Well_2
4561.2955				2.0254924297	-0.236469716		Well_2
4561.4955				1.9623229504	-0.276785761		Well_2
4561.6955				1.845475316	-0.334842473		Well_2
4561.8955				1.7594684362	-0.358790606		Well_2
4562.0955				1.7364528179	-0.352399141		Well_2
4562.2955				1.7300246954	-0.352248698		Well_2
4562.4955				1.7219949961	-0.34896946		Well_2
4562.6955				1.7129614353	-0.351823539		Well_2
4562.8955				1.708173871	-0.357463419		Well_2
4563.0955				1.7179298401	-0.353341728		Well_2
4563.2955				1.734936595	-0.350416422		Well_2
4563.4955				1.736836195	-0.350718826		Well_2
4563.6955				1.7261996269	-0.354849309		Well_2
4563.8955				1.726747632	-0.353167266		Well_2
4564.0955				1.7385793924	-0.349071801		Well_2
4564.2955				1.7418861389	-0.36129725		Well_2
4564.4955				1.7473967075	-0.360671431		Well_2
4564.6955				1.8025854826	-0.332242519		Well_2
4564.8955				1.9191204309	-0.277413756		Well_2
4565.0955				2.0138440132	-0.230914116		Well_2
4565.2955				2.0530366898	-0.220676467		Well_2
4565.4955				2.0585472584	-0.221868202		Well_2
4565.6955				2.0550136566	-0.224979952		Well_2
4565.8955				2.0439963341	-0.233817711		Well_2
4566.0955				2.0367922783	-0.240203753		Well_2
4566.2955				2.036355257	-0.240773931		Well_2
4566.4955				2.0425159931	-0.230880409		Well_2
4566.6955				2.0566744804	-0.21948646		Well_2
4566.8955				2.0734918118	-0.219224334		Well_2
4567.0955				2.0726633072	-0.221490204		Well_2
4567.2955				2.0321090221	-0.23666814		Well_2
4567.4955				1.9597730637	-0.268802524		Well_2
4567.6955				1.9245146513	-0.279739618		Well_2
4567.8955				1.9679644108	-0.243778124		Well_2
4568.0955				2.025765419	-0.216931745		Well_2
4568.2955				2.0578145981	-0.206785679		Well_2
4568.4955				2.0652770996	-0.21513927		Well_2
4568.6955				2.0446119308	-0.230815157		Well_2
4568.8955				1.9546065331	-0.276184857		Well_2
4569.0955				1.815664053	-0.340073049		Well_2
4569.2955				1.7436728477	-0.356495976		Well_2
4569.4955				1.7904704809	-0.321184933		Well_2
4569.6955				1.8982088566	-0.265203685		Well_2
4569.8955				1.9560220242	-0.242150828		Well_2
4570.0955				1.9608980417	-0.252042323		Well_2
4570.2955				1.9791145325	-0.252366573		Well_2
4570.4955				2.0245049	-0.234024212		Well_2
4570.6955				2.0614423752	-0.213227168		Well_2
4570.8955				2.0758826733	-0.211463749		Well_2
4571.0955				2.0710918903	-0.217001483		Well_2
4571.2955				2.0541086197	-0.227254122		Well_2
4571.4955				2.0236594677	-0.240696177		Well_2
4571.6955				1.9567382336	-0.275827825		Well_2
4571.8955				1.8450610638	-0.330282837		Well_2
4572.0955				1.7364097834	-0.371651769		Well_2
4572.2955				1.675645709	-0.385687739		Well_2
4572.4955				1.6604288816	-0.387386054		Well_2
4572.6955				1.666996479	-0.378697157		Well_2
4572.8955				1.6830141544	-0.366522521		Well_2
4573.0955				1.706205368	-0.358223349		Well_2
4573.2955				1.7290066481	-0.348217666		Well_2
4573.4955				1.725075841	-0.3532058		Well_2
4573.6955				1.7002925873	-0.366500616		Well_2
4573.8955				1.6806561947	-0.374655604		Well_2
4574.0955				1.7184749842	-0.35249418		Well_2
4574.2955				1.8553549051	-0.286169708		Well_2
4574.4955				1.9968768358	-0.230104282		Well_2
4574.6955				2.0509302616	-0.216627583		Well_2
4574.8955				2.0547003746	-0.220285565		Well_2
4575.0955				2.0599792004	-0.221139535		Well_2
4575.2955				2.0640087128	-0.218206227		Well_2
4575.4955				2.0629653931	-0.217704982		Well_2
4575.6955				2.0584819317	-0.219723046		Well_2
4575.8955				2.0519194603	-0.224216089		Well_2
4576.0955				2.048415184	-0.227637514		Well_2
4576.2955				2.0511469841	-0.225005403		Well_2
4576.4955				2.060479641	-0.219867781		Well_2
4576.6955				2.0705623627	-0.216358066		Well_2
4576.8955				2.0732429028	-0.213747919		Well_2
4577.0955				2.0618755817	-0.21959801		Well_2
4577.2955				2.0514409542	-0.222072557		Well_2
4577.4955				2.0474536419	-0.22298719		Well_2
4577.6955				2.0499370098	-0.225540623		Well_2
4577.8955				2.0566694736	-0.221183732		Well_2
4578.0955				2.0607924461	-0.219920188		Well_2
4578.2955				2.0607657433	-0.222418219		Well_2
4578.4955				2.056404829	-0.227221727		Well_2
4578.6955				2.0515975952	-0.239070684		Well_2
4578.8955				2.0573167801	-0.223923966		Well_2
4579.0955				2.0639255047	-0.217449948		Well_2
4579.2955				2.0665066242	-0.217703313		Well_2
4579.4955				2.0540511608	-0.22442843		Well_2
4579.6955				2.0446109772	-0.229547337		Well_2
4579.8955				2.0446925163	-0.229634702		Well_2
4580.0955				2.0441715717	-0.228383169		Well_2
4580.2955				2.0397810936	-0.232887805		Well_2
4580.4955				2.0420789719	-0.232959241		Well_2
4580.6955				2.0559165478	-0.22344321		Well_2
