MD	PHIE	GR	RHOB	DTCO	PHI_ALT	DTS	WELL
5177.3936				0.0		125.52200317	Well_4
5177.5936				0.0		125.44809723	Well_4
5177.7936				0.0		124.58789825	Well_4
5177.9936				0.0		124.09339905	Well_4
5178.1936				0.0		124.12640381	Well_4
5178.3936				0.0		124.20200348	Well_4
5178.5936				0.0		124.12329865	Well_4
5178.7936				0.0		123.67179871	Well_4
5178.9936				0.0		123.90840149	Well_4
5179.1936				0.0		127.65270233	Well_4
5179.3936				0.0		132.01550293	Well_4
5179.5936				0.0		131.70739746	Well_4
5179.7936				0.0		127.8010025	Well_4
5179.9936				0.0		125.34100342	Well_4
5180.1936				0.0		124.91249847	Well_4
5180.3936				0.0		124.79350281	Well_4
5180.5936				0.0		125.22000122	Well_4
5180.7936				0.0		125.53309631	Well_4
5180.9936				0.0		125.71659851	Well_4
5181.1936				0.0		125.91539764	Well_4
5181.3936				0.0		125.47789764	Well_4
5181.5936				0.0		125.40219879	Well_4
5181.7936				0.0		126.10800171	Well_4
5181.9936				0.0		127.10240173	Well_4
5182.1936				0.0		128.09469604	Well_4
5182.3936				0.0		126.94319916	Well_4
5182.5936				0.0		124.80950165	Well_4
5182.7936				0.0		124.10250092	Well_4
5182.9936				0.0		123.86039734	Well_4
5183.1936				0.0		123.87270355	Well_4
5183.3936				0.0		123.87319946	Well_4
5183.5936				0.0		124.09590149	Well_4
5183.7936				0.0		124.42549896	Well_4
5183.9936				0.0		124.83080292	Well_4
5184.1936				0.0		124.45680237	Well_4
5184.3936				0.0		124.05841064	Well_4
5184.5936				0.0		123.99019623	Well_4
5184.7936				0.0		124.0243988	Well_4
5184.9936				0.0		124.05660248	Well_4
5185.1936				0.0		124.06710052	Well_4
5185.3936				0.0		124.17030334	Well_4
5185.5936				0.0		124.13020325	Well_4
5185.7936				0.0		123.98120117	Well_4
5185.9936				0.0		124.03089905	Well_4
5186.1936				0.0		125.15149689	Well_4
5186.3936				0.0		126.96260071	Well_4
5186.5936				0.0		127.29309845	Well_4
5186.7936				0.0		126.91609955	Well_4
5186.9936				0.0		127.05090332	Well_4
5187.1936				0.0		127.03759766	Well_4
5187.3936				0.0		126.27570343	Well_4
5187.5936				0.0		125.79269409	Well_4
5187.7936				0.0		125.4803009	Well_4
5187.9936				0.0		124.62180328	Well_4
5188.1936				0.0		124.07189941	Well_4
5188.3936				0.0		124.17980194	Well_4
5188.5936				0.0		124.98090363	Well_4
5188.7936				0.0		127.44080353	Well_4
5188.9936				0.0		128.76269531	Well_4
5189.1936				0.0		128.00010681	Well_4
5189.3936				0.0		126.95140076	Well_4
5189.5936				0.0		126.62200165	Well_4
5189.7936				0.0		125.53730011	Well_4
5189.9936				0.0		125.19599915	Well_4
5190.1936				0.0		124.17819977	Well_4
5190.3936				0.0		124.16719818	Well_4
5190.5936				0.0		124.22019958	Well_4
5190.7936				0.0		124.28179932	Well_4
5190.9936				0.0		124.6697998	Well_4
5191.1936				0.0		125.53839874	Well_4
5191.3936				0.0		125.7036972	Well_4
5191.5936				0.0		125.01129913	Well_4
5191.7936				0.0		124.20529938	Well_4
5191.9936				0.0		123.92220306	Well_4
5192.1936				0.0		123.84999847	Well_4
5192.3936				0.0		123.91750336	Well_4
5192.5936				0.0		123.93589783	Well_4
5192.7936				0.0		123.83940125	Well_4
5192.9936				0.0		123.92579651	Well_4
5193.1936				0.0		123.80570221	Well_4
5193.3936				0.0		123.68959808	Well_4
5193.5936				0.0		123.60700226	Well_4
5193.7936				0.0		123.51429749	Well_4
5193.9936				0.0		123.6493988	Well_4
5194.1936				0.0		123.70410156	Well_4
5194.3936				0.0		123.78150177	Well_4
5194.5936				0.0		123.84559631	Well_4
5194.7936				0.0		123.77449799	Well_4
5194.9936				0.0		123.80090332	Well_4
5195.1936				0.0		123.82929993	Well_4
5195.3936				0.0		123.71959686	Well_4
5195.5936				0.0		123.93160248	Well_4
5195.7936				0.0		124.05090332	Well_4
5195.9936				0.0		123.85839844	Well_4
5196.1936				0.0		123.94249725	Well_4
5196.3936				0.0		124.01660156	Well_4
5196.5936				0.0		123.92919922	Well_4
5196.7936				0.0		123.85089874	Well_4
5196.9936				0.0		123.8030014	Well_4
5197.1936				0.0		123.62280273	Well_4
5197.3936				0.0		123.74140167	Well_4
5197.5936				0.0		123.95379639	Well_4
5197.7936				0.0		124.26550293	Well_4
5197.9936				0.0		124.3065033	Well_4
5198.1936				0.0		124.36699677	Well_4
5198.3936				0.0		124.11730194	Well_4
5198.5936				0.0		124.00370026	Well_4
5198.7936				0.0		123.90750122	Well_4
5198.9936				0.0		123.96330261	Well_4
5199.1936				0.0		123.85369873	Well_4
5199.3936				0.0		123.17469788	Well_4
5199.5936				0.0		123.88339996	Well_4
5199.7936				0.0		125.51650238	Well_4
5199.9936				0.0		126.5019989	Well_4
5200.1936				0.0		125.91699982	Well_4
5200.3936				0.0		124.70700073	Well_4
5200.5936				0.0		123.97730255	Well_4
5200.7936				0.0		124.00499725	Well_4
5200.9936				0.0		124.08560181	Well_4
5201.1936				0.0		124.13469696	Well_4
5201.3936				0.0		123.9016037	Well_4
5201.5936				0.0		123.88960266	Well_4
5201.7936				0.0		124.14019775	Well_4
5201.9936				0.0		124.14230347	Well_4
5202.1936				0.0		124.05760193	Well_4
5202.3936				0.0		123.99510193	Well_4
5202.5936				0.0		124.03679657	Well_4
5202.7936				0.0		124.37400055	Well_4
5202.9936				0.0		124.19409943	Well_4
5203.1936				0.0		123.91230011	Well_4
5203.3936				0.0		123.85119629	Well_4
5203.5936				0.0		123.90630341	Well_4
5203.7936				0.0		124.04810333	Well_4
5203.9936				0.0		123.95970154	Well_4
5204.1936				0.0		123.7201004	Well_4
5204.3936				0.0		123.9681015	Well_4
5204.5936				0.0		124.06099701	Well_4
5204.7936				0.0		124.07649994	Well_4
5204.9936				0.0		123.9434967	Well_4
5205.1936				0.0		123.83460236	Well_4
5205.3936				0.0		123.81060028	Well_4
5205.5936				0.0		123.83350372	Well_4
5205.7936				0.0		123.86190033	Well_4
5205.9936				0.0		123.89620209	Well_4
5206.1936				0.0		124.04789734	Well_4
5206.3936				0.0		123.94950104	Well_4
5206.5936				0.0		123.88880157	Well_4
5206.7936				0.0		123.96980286	Well_4
5206.9936				0.0		123.99629974	Well_4
5207.1936				0.0		124.12090302	Well_4
5207.3936				0.0		124.18289948	Well_4
5207.5936				0.0		124.12030029	Well_4
5207.7936				0.0		124.19920349	Well_4
5207.9936				0.0		124.04239655	Well_4
5208.1936				0.0		123.8655014	Well_4
5208.3936				0.0		123.84089661	Well_4
5208.5936				0.0		124.14440155	Well_4
5208.7936				0.0		124.23429871	Well_4
5208.9936				0.0		123.99189758	Well_4
5209.1936				0.0		123.87989807	Well_4
5209.3936				0.0		123.99720001	Well_4
5209.5936				0.0		124.05660248	Well_4
5209.7936				0.0		123.93552399	Well_4
5209.9936				0.0		124.01719666	Well_4
5210.1936				0.0		124.07050323	Well_4
5210.3936				0.0		123.84770203	Well_4
5210.5936				0.0		123.729599	Well_4
5210.7936				0.0		123.9571991	Well_4
5210.9936				0.0		123.88929749	Well_4
5211.1936				0.0		123.93160248	Well_4
5211.3936				0.0		123.90470123	Well_4
5211.5936				0.0		123.75610352	Well_4
5211.7936				0.0		123.74569702	Well_4
5211.9936				0.0		123.770401	Well_4
5212.1936				0.0		123.79389954	Well_4
5212.3936				0.0		123.89779663	Well_4
5212.5936				0.0		123.85649872	Well_4
5212.7936				0.0		123.88960266	Well_4
5212.9936				0.0		123.69045258	Well_4
5213.1936				0.0		123.27059937	Well_4
5213.3936				0.0		122.9539032	Well_4
5213.5936				0.0		123.16390228	Well_4
5213.7936				0.0		122.92769623	Well_4
5213.9936				0.0		122.86129761	Well_4
5214.1936				0.0		123.79509735	Well_4
5214.3936				0.0		123.89440155	Well_4
5214.5936				0.0		123.71769714	Well_4
5214.7936				0.0		123.71170044	Well_4
5214.9936				0.0		123.64589691	Well_4
5215.1936				0.0		123.87779999	Well_4
5215.3936				0.0		123.53659821	Well_4
5215.5936				0.0		120.41660309	Well_4
5215.7936				0.0		122.44110107	Well_4
5215.9936				0.0		118.13569641	Well_4
5216.1936				0.0		116.56390381	Well_4
5216.3936				0.0		120.56300354	Well_4
5216.5936				0.0		133.1678009	Well_4
5216.7936				0.0		137.73210144	Well_4
5216.9936				0.0		130.97340393	Well_4
5217.1936				0.0		118.96199799	Well_4
5217.3936				0.0		118.76809692	Well_4
5217.5936				0.0		120.209198	Well_4
5217.7936				0.0		121.42259979	Well_4
5217.9936				0.0		122.21829987	Well_4
5218.1936				0.0		121.86160278	Well_4
5218.3936				0.0		120.94300079	Well_4
5218.5936				0.0		118.50009918	Well_4
5218.7936				0.0		118.4048996	Well_4
5218.9936				0.0		117.66459656	Well_4
5219.1936				0.0		118.38330078	Well_4
5219.3936				0.0		118.08959961	Well_4
5219.5936				0.0		118.520401	Well_4
5219.7936				0.0		120.90229797	Well_4
5219.9936				0.0		121.5447998	Well_4
5220.1936				0.0		119.23989868	Well_4
5220.3936				0.0		117.77770233	Well_4
5220.5936				0.0		119.10169983	Well_4
5220.7936				0.0		122.69619751	Well_4
5220.9936				0.0		122.64109802	Well_4
5221.1936				0.0		120.15460205	Well_4
5221.3936				0.0		118.51370239	Well_4
5221.5936				0.0		119.1088028	Well_4
5221.7936				0.0		119.7641983	Well_4
5221.9936				0.0		120.81590271	Well_4
5222.1936				0.0		120.7641983	Well_4
5222.3936				0.0		120.30750275	Well_4
5222.5936				0.0		118.52880096	Well_4
5222.7936				0.0		118.71209717	Well_4
5222.9936				0.0		119.25270081	Well_4
5223.1936				0.0		121.37090302	Well_4
5223.3936				0.0		121.47160339	Well_4
5223.5936				0.0		121.32910156	Well_4
5223.7936				0.0		119.02429962	Well_4
5223.9936				0.0		118.15920258	Well_4
5224.1936				40.036529541		118.02649689	Well_4
5224.3936				54.979248047		118.88870239	Well_4
5224.5936				55.084350586		119.19760132	Well_4
5224.7936				55.531105042		118.90550232	Well_4
5224.9936				55.75994873		118.94560242	Well_4
5225.1936				55.814296722		119.21479797	Well_4
5225.3936				56.02652359		119.41439819	Well_4
5225.5936				55.956645966		121.14230347	Well_4
5225.7936				55.724742889		121.30989838	Well_4
5225.9936				55.384334564		119.75389862	Well_4
5226.1936				54.897327423		118.43509674	Well_4
5226.3936				55.196365356		118.36190033	Well_4
5226.5936				55.787879944		118.73149872	Well_4
5226.7936				55.963180542		120.95800018	Well_4
5226.9936				55.80853653		121.00669861	Well_4
5227.1936				55.245983124		120.91750336	Well_4
5227.3936				54.923431396		121.09120178	Well_4
5227.5936				55.2566185		121.23760223	Well_4
5227.7936				55.551837921		121.39150238	Well_4
5227.9936				55.70174408		120.96600342	Well_4
5228.1936				55.577178955		120.26450348	Well_4
5228.3936				55.511886597		118.59010315	Well_4
5228.5936				55.618186951		118.770401	Well_4
5228.7936				55.702838898		119.32540131	Well_4
5228.9936				55.736667633		119.84690094	Well_4
5229.1936				55.664016724		119.85359955	Well_4
5229.3936				55.588088989		118.69940186	Well_4
5229.5936				55.759506226		118.95749664	Well_4
5229.7936				56.012702942		120.6187973	Well_4
5229.9936				56.092517853		122.60559845	Well_4
5230.1936				56.001392365		122.9108963	Well_4
5230.3936				55.84236145		121.82759857	Well_4
5230.5936				55.543109894		119.37280273	Well_4
5230.7936				55.049339294		120.83229828	Well_4
5230.9936				54.845104218		121.10089874	Well_4
5231.1936				55.230869293		119.20800018	Well_4
5231.3936				55.579151154		118.88410187	Well_4
5231.5936				55.511581421		117.96450043	Well_4
5231.7936				56.097675323		116.58260345	Well_4
5231.9936				58.508266449		116.46430206	Well_4
5232.1936	0.0	10.981357574	2.5097708702	60.080303192		118.7358017	Well_4
5232.3936	0.0	9.7069835663	2.6411061287	61.116176605		122.36630249	Well_4
5232.5936	0.0	9.8355102539	2.7064268589	62.706768036		123.21330261	Well_4
5232.7936	0.0	12.035642624	2.7196040154	63.249912262		121.44519806	Well_4
5232.9936	0.0	12.36594677	2.6553866863	61.624645233		120.66110229	Well_4
5233.1936	0.0	11.087939262	2.5493824482	60.112384796		120.98770142	Well_4
5233.3936	0.0	8.8761358261	2.4293465614	59.659404755		122.28659821	Well_4
5233.5936	0.0	7.6552686691	2.4785656929	61.953517914		122.60389709	Well_4
5233.7936	0.0	7.9265727997	2.6025388241	63.351093292		121.88330078	Well_4
5233.9936	0.0	8.182144165	2.6110725403	62.788608551		120.23290253	Well_4
5234.1936	0.0	7.8340854645	2.4885280132	62.01537323		118.29920197	Well_4
5234.3936	0.0	7.5191245079	2.3604440689	63.18006897		116.75450134	Well_4
5234.5936	0.0	8.0909023285	2.2493867874	64.71043396		117.22609711	Well_4
5234.7936	0.0	8.9194774628	2.3650882244	63.254642487		116.07499695	Well_4
5234.9936	0.0	8.8170948029	2.5423793793	62.819122314		114.75050354	Well_4
5235.1936	0.0	8.4431657791	2.5257024765	63.513465881		111.36029816	Well_4
5235.3936	0.0	8.9171800613	2.400534153	64.288253784		111.99189758	Well_4
5235.5936	0.0	9.3603687286	2.3300995827	62.194759369		115.74780273	Well_4
5235.7936	0.0	9.2029666901	2.2649946213	61.506446838		117.82499695	Well_4
5235.9936	0.0	8.9441556931	2.1949179173	64.417984009		117.35549927	Well_4
5236.1936	0.0	8.4327793121	2.1330254078	66.032180786		117.27929688	Well_4
5236.3936	0.0	8.1343002319	2.1065890789	65.064941406		117.0522995	Well_4
5236.5936	0.0	7.1313152313	2.1052877903	64.88444519		115.4068985	Well_4
5236.7936	0.0	7.7534427643	2.0988452435	64.952110291		114.46549988	Well_4
5236.9936	0.0	8.6258459091	2.0901739597	64.421096802		115.36820221	Well_4
5237.1936	0.0	8.5222673416	2.0882558823	64.970245361		114.56749725	Well_4
5237.3936	0.0	8.6086511612	2.1023030281	65.405151367		115.13349915	Well_4
5237.5936	0.0	7.9732589722	2.135311842	65.537315369		117.35340118	Well_4
5237.7936	0.0	8.3368225098	2.161765337	65.948989868		117.98919678	Well_4
5237.9936	0.0	9.7973642349	2.2275004387	66.539535522		116.63760376	Well_4
5238.1936	0.0	10.292495728	2.3825464249	62.248516083		115.34619904	Well_4
5238.3936	0.0	9.9764852524	2.5331323147	58.525672913		116.1142807	Well_4
5238.5936	0.0	9.9703607559	2.5016889572	58.385639191		118.00569916	Well_4
5238.7936	0.0	10.245062828	2.3623521328	58.936355591		118.37190247	Well_4
5238.9936	0.0	9.9126214981	2.280787468	59.145236969		117.14530182	Well_4
5239.1936	0.0	8.9810028076	2.2984204292	59.243938446		116.62359619	Well_4
5239.3936	0.0	8.2486619949	2.3085551262	59.641239166		116.29689789	Well_4
5239.5936	0.0	8.2334709167	2.3195388317	59.61359024		114.81620026	Well_4
5239.7936	0.0	8.6680002213	2.3935892582	57.992027283		114.24040222	Well_4
5239.9936	0.0	9.9755144119	2.4662292004	54.783401489		115.22930145	Well_4
5240.1936	0.0	12.010853767	2.4456412792	54.932979584		115.35209656	Well_4
5240.3936	0.0	13.233542442	2.4389269352	60.690753937		115.0868988	Well_4
5240.5936	0.0	11.397650719	2.5845561028	61.748825073		114.71250153	Well_4
5240.7936	0.0	10.085552216	2.7210650444	62.647731781		114.52380371	Well_4
5240.9936	0.0	9.5527839661	2.7129266262	65.19078064		114.09529877	Well_4
5241.1936	0.0	8.8824672699	2.5322990417	68.629272461		113.90000153	Well_4
5241.3936	0.0	8.9177675247	2.3356063366	71.191215515		114.6651001	Well_4
5241.5936	0.0	8.4305477142	2.197095871	73.152565002		115.27320099	Well_4
5241.7936	0.0	9.0633773804	2.1311023235	71.53087616		118.62290192	Well_4
5241.9936	0.0	8.8958444595	2.133569479	68.1534729		121.42009735	Well_4
5242.1936	0.0	8.5603981018	2.2392132282	64.352203369		118.61769867	Well_4
5242.3936	0.0	7.9808473587	2.3603093624	61.462177277		115.03780365	Well_4
5242.5936	0.0	7.8327298164	2.3289792538	59.558288574		114.37159729	Well_4
5242.7936	0.0	9.2026882172	2.2882351875	58.376285553		115.41629791	Well_4
5242.9936	0.0	9.7610502243	2.4826078415	58.07466507		116.8526001	Well_4
5243.1936	0.0	8.2943983078	2.7549984455	57.118579865		118.38420105	Well_4
5243.3936	0.0	7.9890136719	2.880859375	55.492019653		117.89790344	Well_4
5243.5936	0.0	8.6053085327	2.8936362267	56.29492569		113.27850342	Well_4
5243.7936	0.0	8.6807126999	2.8917758465	58.17521286		111.57189941	Well_4
5243.9936	0.0	9.5557689667	2.8218636513	61.875911713		116.78500366	Well_4
5244.1936	0.0	10.938199043	2.6833338737	65.104400635		117.39790344	Well_4
5244.3936	0.0	10.342232704	2.5944697857	68.491409302		111.58809662	Well_4
5244.5936	0.0	9.9129962921	2.5638115406	68.762908936		106.61360168	Well_4
5244.7936	0.0	8.903837204	2.5320048332	67.21711731		107.35269928	Well_4
5244.9936	0.0	8.1317863464	2.4119999409	67.006126404		109.92880249	Well_4
5245.1936	0.0	9.5363502502	2.225266695	67.705039978		110.95929718	Well_4
5245.3936	0.0	11.12297821	2.1094298363	68.118675232		116.79290009	Well_4
5245.5936	0.0	10.921204567	2.0666012764	67.678062439		124.53130341	Well_4
5245.7936	0.0	10.961013794	2.0507678986	67.458274841		124.82289886	Well_4
5245.9936	0.0	11.721520424	2.0487370491	67.702850342		121.7098999	Well_4
5246.1936	0.0	11.304120064	2.0478019714	68.545730591		120.47979736	Well_4
5246.3936	0.0	10.591265678	2.0441730022	69.108573914		120.47149658	Well_4
5246.5936	0.0	9.7293996811	2.0744354725	69.668815613		120.48699951	Well_4
5246.7936	0.0	9.6757078171	2.1193230152	70.086402893			Well_4
5246.9936	0.0	10.716099739	2.1103999615	69.81427002			Well_4
5247.1936	0.0	10.212069511	2.069674015	69.392669678			Well_4
5247.3936	0.0	9.7707519531	2.0451753139	68.821395874			Well_4
5247.5936	0.0	10.618376732	2.0441701412	67.860267639			Well_4
5247.7936	0.0	9.7626562119	2.0405685902	67.577003479			Well_4
5247.9936	0.0	8.3262529373	2.0350143909	67.77986145			Well_4
5248.1936	0.0	8.724647522	2.0376307964	67.640853882			Well_4
5248.3936	0.0	10.214765549	2.0574433804	68.210029602			Well_4
5248.5936	0.0	11.027951241	2.0919165611	68.541610718			Well_4
5248.7936	0.0	9.8785123825	2.1050539017	68.496444702			Well_4
5248.9936	0.0	9.4137506485	2.0866346359	68.237800598			Well_4
5249.1936	0.0	9.3597478867	2.0968124866	67.943832397			Well_4
5249.3936	0.0	8.7274055481	2.1230039597	67.909347534			Well_4
5249.5936	0.0	9.1554765701	2.0974919796	68.142593384			Well_4
5249.7936	0.0	8.9632177353	2.0608546734	68.271766663			Well_4
5249.9936	0.0	9.2431240082	2.0521829128	68.181297302			Well_4
5250.1936	0.0	9.0166416168	2.0701773167	68.228355408			Well_4
5250.3936	0.0	8.1899108887	2.0733635426	68.399681091			Well_4
5250.5936	0.0	8.0102577209	2.0618684292	68.364227295			Well_4
5250.7936	0.0	7.7657318115	2.0548605919	68.243530273			Well_4
5250.9936	0.0	8.3200836182	2.0544879436	67.99936676			Well_4
5251.1936	0.0	9.1511869431	2.0588972569	68.025054932			Well_4
5251.3936	0.0	8.3842277527	2.1026408672	68.018493652			Well_4
5251.5936	0.0	7.6834993362	2.1385290623	68.060028076			Well_4
5251.7936	0.0	7.7231349945	2.1111705303	69.390106201			Well_4
5251.9936	0.0	7.694103241	2.0572218895	69.991584778			Well_4
5252.1936	0.0	7.6866650581	2.0411264896	69.465324402			Well_4
5252.3936	0.0	8.6035871506	2.0448358059	68.314407349			Well_4
5252.5936	0.0	8.2804994583	2.0464715958	68.059555054			Well_4
5252.7936	0.0	8.3978796005	2.0463421345	68.02381134			Well_4
5252.9936	0.0	8.2965908051	2.0618360043	67.923820496			Well_4
5253.1936	0.0	7.9723396301	2.0836732388	68.148452759			Well_4
5253.3936	0.0	8.0301475525	2.0760288239	68.325744629			Well_4
5253.5936	0.0	8.2083072662	2.0538094044	68.553138733			Well_4
5253.7936	0.0	8.1497564316	2.0466756821	69.047309875			Well_4
5253.9936	0.0	7.6349172592	2.0476577282	69.200737			Well_4
5254.1936	0.0	7.6914105415	2.0471012592	68.699783325			Well_4
5254.3936	0.0	7.7965707779	2.0561189651	68.212341309			Well_4
5254.5936	0.0	7.7594432831	2.0655264854	68.330863953			Well_4
5254.7936	0.0	7.9078464508	2.0717039108	68.832893372			Well_4
5254.9936	0.0	7.861656189	2.0843770504	69.258132935			Well_4
5255.1936	0.0	8.0797376633	2.0893599987	69.650398254			Well_4
5255.3936	0.0	7.4349727631	2.0849485397	69.521499634			Well_4
5255.5936	0.0	7.2564902306	2.0896701813	66.915420532			Well_4
5255.7936	0.0	7.9414591789	2.1781992912	61.310791016	-0.193248987		Well_4
5255.9936	0.0	7.8006854057	2.475812912	56.583950043	-0.068561256		Well_4
5256.1936	0.0	7.7430090904	2.8186473846	53.511753082	0.08688692		Well_4
5256.3936	0.0	8.5620641708	2.9864504337	51.145641327	0.1612475812		Well_4
5256.5936	0.0	11.069342613	2.9672913551	51.041675568	0.1540602893		Well_4
5256.7936	0.0	15.356649399	2.9365496635	53.138313293	0.1490309238		Well_4
5256.9936	0.0	19.677841187	2.8871643543	53.716186523	0.1260925233		Well_4
5257.1936	0.0	22.084300995	2.7712564468	54.291175842	0.0715451613		Well_4
5257.3936	0.0	22.707202911	2.694675684	56.032413483	0.042005226		Well_4
5257.5936	0.0	23.937137604	2.7024717331	55.95658493	0.0433296785		Well_4
5257.7936	0.0	24.95980072	2.6988577843	54.119075775	0.0318717994		Well_4
5257.9936	0.0	24.338579178	2.6564455032	56.163963318	0.0226254892		Well_4
5258.1936	0.0	24.712854385	2.6431186199	60.273349762	0.0389816016		Well_4
