MD	GR	RHOB	PHIE	DTCO	PHI_ALT	DTS	WELL
5857.8698	14.127983093	2.5375871658	0.0494056419	66.886398315	0.0213172268	124.73149872	Well_10
5858.0698	15.503986359	2.5498712063	0.0494774282	67.73513031	0.0331037305	125.24810028	Well_10
5858.2698	17.229516983	2.5609798431	0.0465385839	68.559295654	0.0435452387	126.20729828	Well_10
5858.4698	20.260925293	2.565880537	0.0385229662	69.203796387	0.0499559678	127.16690063	Well_10
5858.6698	24.378129959	2.5632822514	0.0320675857	69.679870605	0.0510043763	127.98390198	Well_10
5858.8698	27.670127869	2.5612239838	0.0270000007	69.965820313	0.0516978689	128.57279968	Well_10
5859.0698	29.170063019	2.5672655106	0.0268980321	70.061462402	0.0554260835	129.04440308	Well_10
5859.2698	29.235809326	2.57239151	0.0266999993	70.198699951	0.0586600304	129.82969666	Well_10
5859.4698	26.872528076	2.5757148266	0.0262177158	70.627098083	0.0629746988	131.10850525	Well_10
5859.6698	25.840677261	2.5801076889	0.0224523619	71.510948181	0.0703362525	133.48190308	Well_10
5859.8698	26.255491257	2.585003376	0.0183787402	72.62588501	0.0794503316	135.71899414	Well_10
5860.0698	25.325742722	2.5864901543	0.0142854331	73.734375	0.0864125937	137.58920288	Well_10
5860.2698	24.713569641	2.5777826309	0.0122646987	74.643333435	0.0870113075	139.04420471	Well_10
5860.4698	24.665658951	2.5647952557	0.0109790023	75.205978394	0.0834143907	140.66490173	Well_10
5860.6698	24.755025864	2.5627772808	0.0104322834	75.179023743	0.0827091485	141.27459717	Well_10
5860.8698	25.56546402	2.5651171207	0.0097943572	74.203849792	0.0782720745	139.86180115	Well_10
5861.0698	28.810045242	2.551877737	0.0090610236	72.257026672	0.0595842823	136.33129883	Well_10
5861.2698	32.823013306	2.5459856987	0.0162681099	69.733314514	0.0419933088	130.13600159	Well_10
5861.4698	30.136011124	2.564656496	0.0322958007	67.176490784	0.0378567763	124.93569946	Well_10
5861.6698	22.549062729	2.5842421055	0.0493430458	65.228065491	0.0364571922	121.28440094	Well_10
5861.8698	17.552619934	2.5884737968	0.0607181117	64.118240356	0.0317576043	119.86199951	Well_10
5862.0698	16.092653275	2.5802528858	0.0600227043	63.739612579	0.0253086165	120.30999756	Well_10
5862.2698	17.195211411	2.5746350288	0.0564603657	63.778781891	0.0225576982	120.97609711	Well_10
5862.4698	17.458215714	2.5777583122	0.0552700795	63.883960724	0.0251787584	121.09600067	Well_10
5862.6698	15.839015961	2.5818972588	0.0544304475	64.010803223	0.0279371105	120.63020325	Well_10
5862.8698	14.837227821	2.5829598904	0.0517657474	64.32118988	0.0300168358	120.59369659	Well_10
5863.0698	15.182840347	2.591542244	0.0454496071	64.943496704	0.0383008718	121.58519745	Well_10
5863.2698	15.9856987	2.6045198441	0.0395244099	65.826026917	0.0503758043	123.33899689	Well_10
5863.4698	17.310033798	2.6027703285	0.037433859	66.732383728	0.0545369983	124.87470245	Well_10
5863.6698	18.940940857	2.5842747688	0.0448267721	67.441452026	0.0487246327	126.06459808	Well_10
5863.8698	18.328910828	2.5597333908	0.054332152	67.920127869	0.0384350419	126.40969849	Well_10
5864.0698	15.272584915	2.5418884754	0.0600350387	68.164237976	0.0307243373	126.36199951	Well_10
5864.2698	14.46127224	2.5457196236	0.0706909448	68.160614014	0.0330684669	126.1832962	Well_10
5864.4698	15.233892441	2.5661361217	0.0670168027	67.921028137	0.0430263132	125.98169708	Well_10
5864.6698	15.655395508	2.5854725838	0.0581587926	67.470924377	0.0501757413	125.76329803	Well_10
5864.8698	16.168239594	2.6003136635	0.0552952737	66.904449463	0.0545551851	125.35590363	Well_10
5865.0698	16.131980896	2.6133186817	0.0538730957	66.391799927	0.058314804	124.76799774	Well_10
5865.2698	15.733571053	2.620017767	0.0461572185	66.14756012	0.0601275042	124.43099976	Well_10
5865.4698	15.991933823	2.6211681366	0.0386618115	66.568489075	0.0627200529	125.13179779	Well_10
5865.6698	16.540630341	2.6240997314	0.0362000018	67.78515625	0.0712518841	127.09680176	Well_10
5865.8698	17.164451599	2.6290414333	0.0319790058	69.747459412	0.0856428519	130.52830505	Well_10
5866.0698	18.030769348	2.628934145	0.0242885835	72.070899963	0.099430114	135.72509766	Well_10
5866.2698	20.050477982	2.6121697426	0.016429659	74.085350037	0.1023199558	139.79490662	Well_10
5866.4698	22.317266464	2.5792198181	0.011321391	75.370414734	0.0915914625	142.59410095	Well_10
5866.6698	23.630296707	2.5606250763	0.0131295277	75.69896698	0.0841582045	143.68049622	Well_10
5866.8698	24.507152557	2.5635485649	0.0134269036	75.288528442	0.0840630829	142.96470642	Well_10
5867.0698	23.617916107	2.5679664612	0.0111500006	74.398872375	0.080867812	141.13670349	Well_10
5867.2698	20.974313736	2.57614398	0.0107000005	73.184501648	0.0782148987	138.90350342	Well_10
5867.4698	19.487955093	2.5894136429	0.010425197	71.867355347	0.0775575414	136.46350098	Well_10
5867.6698	19.35990715	2.598790884	0.0107162725	70.808387756	0.075847052	133.84770203	Well_10
5867.8698	18.317661285	2.6058886051	0.0140141733	70.557388306	0.0783164278	133.37969971	Well_10
5868.0698	15.363462448	2.6104369164	0.0168679804	71.605690002	0.0863672346	135.60670471	Well_10
5868.2698	14.600334167	2.6064851284	0.012363255	73.577827454	0.0958923697	140.26390076	Well_10
5868.4698	16.938928604	2.5850095749	0.0060468502	75.786201477	0.0965898633	146.52319336	Well_10
5868.6698	21.176521301	2.5476315022	0.0032339895	77.223503113	0.0854977593	149.78590393	Well_10
5868.8698	24.259819031	2.5291514397	0.0032221784	77.475028992	0.0780518577	150.18249512	Well_10
5869.0698	23.90042305	2.5410022736	0.004356693	76.555244446	0.0797413066	147.61599731	Well_10
5869.2698	20.284812927	2.5652470589	0.0077339895	74.901199341	0.0828632191	142.66870117	Well_10
5869.4698	17.321035385	2.5794789791	0.0099999998	73.377098083	0.0807867125	138.84399414	Well_10
5869.6698	16.744476318	2.5882771015	0.013932283	72.432655334	0.0800850168	136.36160278	Well_10
5869.8698	16.442333221	2.6094176769	0.019338714	72.208396912	0.0903469101	135.37260437	Well_10
5870.0698	15.925361633	2.6281654835	0.0223183725	72.372398376	0.1014918834	135.54800415	Well_10
5870.2698	16.761995316	2.6195700169	0.0217200797	72.583183289	0.0968169123	136.36129761	Well_10
5870.4698	18.445817947	2.5930254459	0.0180998687	72.6195755	0.0827768371	136.97090149	Well_10
5870.6698	20.075815201	2.5747470856	0.018319685	72.363555908	0.0720443577	136.56759644	Well_10
5870.8698	21.008283615	2.5667521954	0.0235224422	71.81653595	0.0650147349	134.3769989	Well_10
5871.0698	20.546442032	2.565384388	0.0372000001	71.098945618	0.0603033789	132.05099487	Well_10
5871.2698	17.723331451	2.5728998184	0.0402606316	70.533805847	0.0610101745	130.44940186	Well_10
5871.4698	13.961907387	2.5755856037	0.0555708669	70.335258484	0.0614307858	129.76330566	Well_10
5871.6698	12.305105209	2.547850132	0.0809060335	70.47681427	0.046196714	129.70559692	Well_10
5871.8698	12.958006859	2.5018026829	0.1110196859	70.719818115	0.0232956987	129.72650146	Well_10
5872.0698	12.677737236	2.4814121723	0.1282295287	70.780403137	0.014016469	129.39030457	Well_10
5872.2698	11.212245941	2.488386631	0.1218042001	70.599716187	0.0176565479	128.90480042	Well_10
5872.4698	10.800228119	2.5038371086	0.097245276	70.306686401	0.0239764955	128.96090698	Well_10
5872.6698	12.175172806	2.5183346272	0.0712724477	70.105026245	0.0302738827	129.68809509	Well_10
5872.8698	14.447236061	2.5298395157	0.0587337278	70.094802856	0.0360668711	130.87950134	Well_10
5873.0698	16.773160934	2.5269012451	0.0600509197	70.344787598	0.0356292836	132.14030457	Well_10
5873.2698	17.496818542	2.5121750832	0.0656429157	70.769538879	0.029994037	133.6013031	Well_10
5873.4698	16.577447891	2.5038189888	0.0704874024	71.237052917	0.0288381781	135.02830505	Well_10
5873.6698	16.743864059	2.5090446472	0.0558583997	71.663581848	0.0344207287	136.86950684	Well_10
5873.8698	21.104402542	2.5229370594	0.0326484255	72.018669128	0.0442143306	139.02229309	Well_10
5874.0698	29.268194199	2.5266168118	0.0143719157	72.322189331	0.0473323762	141.69740295	Well_10
5874.2698	37.639698029	2.5164444447	0.0115458006	72.616767883	0.0432998613	143.50610352	Well_10
5874.4698	42.951499939	2.514257431	0.0113677168	72.926048279	0.0442341752	144.60620117	Well_10
5874.6698	46.271881104	2.515529871	0.0142765092	73.161636353	0.0464979485	144.79179382	Well_10
5874.8698	50.435943604	2.5096004009	0.0173144359	73.174255371	0.0429258384	143.79190063	Well_10
5875.0698	56.926540375	2.5023751259	0.0181366149	72.84703064	0.037195649	142.41229248	Well_10
5875.2698	59.624404907	2.5060377121	0.0183112863	72.387359619	0.0366959237	141.04370117	Well_10
5875.4698	55.672355652	2.519826889	0.0205980316	72.007629395	0.0421149246	140.06809998	Well_10
5875.6698	52.205940247	2.5312595367	0.0212307088	71.860931396	0.0472897477	139.61689758	Well_10
5875.8698	53.290885925	2.5307958126	0.0200271644	71.885826111	0.0467121825	139.75950623	Well_10
5876.0698	57.620983124	2.525901556	0.0195446201	72.016113281	0.0448477194	140.55130005	Well_10
5876.2698	65.835388184	2.5236980915	0.0175976381	72.272041321	0.0452405959	141.58360291	Well_10
5876.4698	71.9582901	2.5198013783	0.0143276909	72.783004761	0.0458347201	142.78160095	Well_10
5876.6698	70.164276123	2.5146155357	0.0127570871	73.726638794	0.0486662127	144.01379395	Well_10
5876.8698	63.641330719	2.5094213486	0.0131102363	75.207527161	0.0547059849	145.77879333	Well_10
5877.0698	60.50328064	2.5019738674	0.0136199472	76.938751221	0.0612682626	148.22419739	Well_10
5877.2698	68.827644348	2.4820508957	0.0133999996	78.375335693	0.0588437989	151.34719849	Well_10
5877.4698	87.119949341	2.4500200748	0.0128700789	79.012245178	0.0451879464	152.65179443	Well_10
5877.6698	97.75050354	2.4423131943	0.0126161417	78.417724609	0.0383069925	151.78019714	Well_10
5877.8698	97.534301758	2.4660873413	0.0135694221	76.793640137	0.0425306149	148.51679993	Well_10
5878.0698	95.773361206	2.4911594391	0.0163059048	74.599700928	0.0421790332	142.90559387	Well_10
5878.2698	91.585830688	2.5103020668	0.0162489507	72.670562744	0.0406072624	139.13459778	Well_10
5878.4698	80.239227295	2.532456398	0.0128723094	71.63433075	0.0462474003	137.56629944	Well_10
5878.6698	68.442443848	2.5423748493	0.0081842523	71.799484253	0.0521063842	138.34710693	Well_10
5878.8698	66.184661865	2.5317089558	0.0067477692	73.282539368	0.0548308864	141.21420288	Well_10
5879.0698	67.603866577	2.5111227036	0.006542651	75.471969604	0.0565866865	144.44380188	Well_10
5879.2698	67.898521423	2.4868149757	0.0064114174	77.861099243	0.0576584153	148.21940613	Well_10
5879.4698	73.570869446	2.4455969334	0.0067188977	80.078849792	0.0486944951	152.02600098	Well_10
5879.6698	82.58039093	2.3908143044	0.0071999999	81.911323547	0.0302991141	156.36729431	Well_10
5879.8698	86.201934814	2.3483657837	0.0077759838	83.395576477	0.0172475819	159.81829834	Well_10
5880.0698	87.219291687	2.3526201248	0.0100784777	84.777618408	0.0292121563	163.14089966	Well_10
5880.2698	92.936294556	2.3889780045	0.0136635173	86.19493103	0.0595327616	166.2749939	Well_10
5880.4698	106.36907959	2.3340606689	0.0155559052	87.445617676	0.0333901383	169.71200562	Well_10
5880.6698	126.81707764	2.2087757587	0.0166288707	88.276908875	-0.028615821	172.0059967	Well_10
5880.8698	146.24671936	2.1795897484	0.0154234916	88.52532196	-0.041078743	173.47160339	Well_10
5881.0698	157.73646545	2.2233223915	0.0103216534	88.166992188	-0.017218141	173.94070435	Well_10
5881.2698	162.65249634	2.2464706898	0.0082045933	87.069496155	-0.013934472	173.08920288	Well_10
5881.4698	168.54206848	2.2492482662	0.0090536745	85.169036865	-0.023991872	171.35429382	Well_10
5881.6698	166.8500061	2.2995779514	0.0103704724	82.998672485	-0.009460514	168.43280029	Well_10
5881.8698	147.31915283	2.4182903767	0.0094699478	81.011833191	0.0439775772	163.53759766	Well_10
5882.0698	122.83799744	2.5121617317	0.0072673229	79.449821472	0.0852538347	154.46240234	Well_10
5882.2698	122.65585327	2.4599988461	0.0068283468	77.953262329	0.0429703742	145.60690308	Well_10
5882.4698	131.87950134	2.398170948	0.008501444	75.982200623	0.000909979	137.85240173	Well_10
5882.6698	122.48621368	2.4390969276	0.010343045	73.175361633	0.0084760068	131.59689331	Well_10
5882.8698	106.11699677	2.5152907372	0.0164980311	70.065071106	0.0307082869	124.9910965	Well_10
5883.0698	88.26210022	2.5620098114	0.025651576	67.493400574	0.0383491851	120.46050262	Well_10
5883.2698	73.263366699	2.5803949833	0.0351518355	66.118415833	0.0394311696	117.98200226	Well_10
5883.4698	71.180557251	2.5723938942	0.0392023623	66.076042175	0.0340739265	117.7335968	Well_10
5883.6698	72.592002869	2.5547533035	0.0497721769	67.052314758	0.0304655638	119.82099915	Well_10
5883.8698	71.014884949	2.5354299545	0.064303413	68.797317505	0.0307800025	122.73590088	Well_10
5884.0698	79.56653595	2.50908041	0.065919295	70.900688171	0.0293398406	126.29550171	Well_10
5884.2698	102.35868835	2.4776337147	0.0465402901	72.739494324	0.0239836387	130.13090515	Well_10
5884.4698	129.1131897	2.4328405857	0.0216160119	73.823783875	0.0060478603	133.71479797	Well_10
5884.6698	128.38105774	2.4122717381	0.0074968501	73.736053467	-0.005134474	134.34010315	Well_10
5884.8698	104.56045532	2.4421825409	0.0051943567	72.815727234	0.0071079903	132.54249573	Well_10
5885.0698	85.468345642	2.4831297398	0.0084307091	71.426856995	0.020026492	129.43980408	Well_10
5885.2698	81.816604614	2.5077877045	0.0150122046	70.083572388	0.0247114692	126.76940155	Well_10
5885.4698	82.872367859	2.5331375599	0.0240754597	69.162994385	0.0328110494	125.95469666	Well_10
5885.6698	82.456535339	2.5475878716	0.0299536753	68.730941772	0.0373666175	125.66419983	Well_10
5885.8698	84.644851685	2.5343995094	0.030749213	68.628700256	0.0294385888	125.15969849	Well_10
5886.0698	92.634895325	2.5065257549	0.0280326772	68.517242432	0.0143347206	123.81980133	Well_10
5886.2698	100.84857941	2.4758319855	0.022393832	68.120399475	-0.004102591	121.65670013	Well_10
5886.4698	97.049789429	2.4659128189	0.0168350395	67.200866699	-0.013896335	118.64579773	Well_10
5886.6698	79.181221008	2.4955079556	0.0180363506	65.78717041	-0.005830502	115.70210266	Well_10
5886.8698	61.405887604	2.5296747684	0.0256085303	64.273750305	0.0032595033	112.87249756	Well_10
5887.0698	54.485015869	2.5390002728	0.037141338	63.024353027	-0.000213335	111.21669769	Well_10
5887.2698	63.41299057	2.5444579124	0.0414448828	62.194736481	-0.002145544	110.22899628	Well_10
5887.4698	75.060745239	2.5600216389	0.0378644355	61.614120483	0.0031801546	109.70559692	Well_10
5887.6698	75.303016663	2.5728237629	0.0341141745	61.130111694	0.0068254676	109.30480194	Well_10
5887.8698	62.773849487	2.5794641972	0.0406097136	60.629211426	0.0074738767	109.16100311	Well_10
5888.0698	50.297515869	2.5788254738	0.0513002612	60.147388458	0.0040019173	109.2542038	Well_10
5888.2698	44.211288452	2.5734598637	0.0577578731	59.827388763	-0.000687558	109.290802	Well_10
5888.4698	43.628238678	2.5705213547	0.05814147	59.846828461	-0.00215554	109.17350006	Well_10
5888.6698	43.43239212	2.5704917908	0.0526366159	60.163188934	-0.000449111	109.25759888	Well_10
5888.8698	45.225875854	2.5767190456	0.0466515757	60.666816711	0.0061091525	109.7881012	Well_10
5889.0698	51.497772217	2.5864083767	0.0447902866	61.206512451	0.0143929636	110.65940094	Well_10
5889.2698	53.495174408	2.593162775	0.0482639112	61.63117218	0.0203680601	111.83270264	Well_10
5889.4698	51.867462158	2.5988600254	0.0509000011	61.856334686	0.0246144217	112.66929626	Well_10
5889.6698	59.382465363	2.5914123058	0.0460343845	61.832565308	0.019857958	113.06780243	Well_10
5889.8698	72.037750244	2.5730552673	0.0367148295	61.596328735	0.0084604044	113.21479797	Well_10
5890.0698	74.629516602	2.5732390881	0.0281137787	61.249362946	0.0074309083	113.09010315	Well_10
5890.2698	67.523086548	2.5878636837	0.027122179	60.86139679	0.0131395189	112.54550171	Well_10
5890.4698	65.833267212	2.591135025	0.0288246721	60.57453537	0.0127334651	111.91609955	Well_10
5890.6698	67.76184082	2.5918536186	0.0269086622	60.594558716	0.0130168851	111.63480377	Well_10
5890.8698	64.841064453	2.6001036167	0.0244006552	61.061859131	0.0205322448	112.39689636	Well_10
5891.0698	62.604824066	2.5993242264	0.0248686355	61.934764862	0.0253828857	113.5983963	Well_10
5891.2698	67.633049011	2.5765390396	0.0238610245	62.733673096	0.0177065525	114.65419769	Well_10
5891.4698	78.924263	2.5437664986	0.0211418625	63.01071167	0.0018901399	115.25849915	Well_10
5891.6698	85.286689758	2.5345599651	0.0205519684	62.384735107	-0.006529843	114.97609711	Well_10
5891.8698	74.619697571	2.5668559074	0.0259527564	61.123226166	0.0041400813	113.88220215	Well_10
5892.0698	59.726718903	2.6154119968	0.0331267715	59.751514435	0.0217069183	112.42870331	Well_10
5892.2698	51.635684967	2.6337556839	0.0381691605	58.977947235	0.0258712582	111.43710327	Well_10
5892.4698	46.753601074	2.6268501282	0.0401999988	59.182750702	0.0229255408	111.94120026	Well_10
5892.6698	47.683048248	2.6105210781	0.0397938341	60.121414185	0.0199464783	113.33300018	Well_10
5892.8698	55.536483765	2.5854814053	0.0370885842	61.284748077	0.0134421671	114.13009644	Well_10
5893.0698	66.267036438	2.5635180473	0.0331948809	62.108253479	0.0069597224	114.39109802	Well_10
5893.2698	72.298347473	2.5568752289	0.0331738852	62.330005646	0.0053377333	114.43341064	Well_10
5893.4698	65.888328552	2.5672376156	0.0441771671	61.909618378	0.0087076407	114.19049835	Well_10
5893.6698	52.635181427	2.5877461433	0.05947835	61.020362854	0.0143122971	113.26940155	Well_10
5893.8698	43.451789856	2.6077404022	0.0653686374	60.070789337	0.0191487893	111.73970032	Well_10
5894.0698	39.42401123	2.6166939735	0.0514183715	59.335777283	0.0189579576	110.23390198	Well_10
5894.2698	42.183094025	2.6097741127	0.0327677168	59.038311005	0.0135442521	109.76789856	Well_10
5894.4698	50.330352783	2.5988521576	0.020385826	59.036384583	0.0077636861	109.97570038	Well_10
5894.6698	57.386302948	2.5898857117	0.0177128613	59.107700348	0.0038084574	110.34169769	Well_10
5894.8698	55.574733734	2.5908679962	0.0177751966	59.030395508	0.0040230453	110.20545197	Well_10
5895.0698	49.072265625	2.5951809883	0.0176439639	58.890541077	0.0052383132	109.64569855	Well_10
5895.2698	42.688724518	2.6021726131	0.0179490801	58.94442749	0.0093878619	109.36689758	Well_10
5895.4698	39.750782013	2.6136436462	0.019981103	59.42458725	0.0184126552	109.81400299	Well_10
5895.6698	42.410774231	2.6141691208	0.0222492125	60.251369476	0.0234908406	110.98681641	Well_10
5895.8698	48.954807281	2.594953537	0.0209425204	61.141311646	0.0177528802	112.2201004	Well_10
5896.0698	58.597438812	2.5706725121	0.0164507888	61.824119568	0.0089772288	112.90110016	Well_10
