MD	PHIE	DTCO	GR	RHOB	PHI_ALT	DTS	WELL
5006.2908	0.0	67.979003906		2.0850448608	-0.207640663	118.37560272	Well_3
5006.4908	0.0	68.022941589		2.0768904686	-0.212013528	118.34500122	Well_3
5006.6908	0.0	68.081008911		2.0624234676	-0.219680384	118.49659729	Well_3
5006.8908	0.0	68.129096985		2.0486764908	-0.226224899	118.50749969	Well_3
5007.0908	0.0	68.141700745		2.0464000702	-0.227200195	118.48690033	Well_3
5007.2908	0.0	68.12297821		2.0532047749	-0.223788217	118.52770233	Well_3
5007.4908	0.0	68.103851318		2.0605354309	-0.219845012	118.42559814	Well_3
5007.6908	0.0	68.089912415		2.0650177002	-0.21756193	118.40149689	Well_3
5007.8908	0.0	68.078063965		2.0585734844	-0.221337482	118.43340302	Well_3
5008.0908	0.0	68.060775757		2.0529911518	-0.223788604	118.4992981	Well_3
5008.2908	0.0	68.047180176		2.0540819168	-0.224177361	118.41280365	Well_3
5008.4908	0.0	68.021446228		2.0633897781	-0.219008729	118.27719879	Well_3
5008.6908	0.0	67.977973938		2.0799472332	-0.2098497	118.38480377	Well_3
5008.8908	0.0	67.972877502		2.0881226063	-0.20597358	118.45420074	Well_3
5009.0908	0.0	67.950386047		2.0840451717	-0.208449289	118.20709991	Well_3
5009.2908	0.0	67.903633118		2.0831811428	-0.209236801	118.21970367	Well_3
5009.4908	0.0	67.907814026		2.0803296566	-0.210637197	118.30000305	Well_3
5009.6908	0.0	67.950508118		2.070016861	-0.216028467	118.39170074	Well_3
5009.8908	0.0	67.975341797		2.0564126968	-0.22341989	118.47409821	Well_3
5010.0908	0.0	68.035484314		2.0535495281	-0.224181414	118.38269806	Well_3
5010.2908	0.0	68.08908844		2.0571725368	-0.221973434	118.5102005	Well_3
5010.4908	0.0	68.09487915		2.0614056587	-0.219477579	118.51159668	Well_3
5010.6908	0.0	68.084785461		2.0614292622	-0.219469577	118.37280273	Well_3
5010.8908	0.0	68.081115723		2.0590312481	-0.220827401	118.31340027	Well_3
5011.0908	0.0	68.074531555		2.0563378334	-0.222121447	118.26750183	Well_3
5011.2908	0.0	67.9764328		2.0520203114	-0.225055218	118.45929718	Well_3
5011.4908	0.0	67.852470398		2.0502626896	-0.226349875	118.34069824	Well_3
5011.6908	0.0	67.76361084		2.0564818382	-0.223879993	118.1391983	Well_3
5011.8908	0.0	67.632705688		2.0731079578	-0.217569962	118.08879852	Well_3
5012.0908	0.0	67.468978882		2.1090292931	-0.196926132	118.03990173	Well_3
5012.2908	0.0	67.483627319		2.1353290081	-0.184718043	118.0605011	Well_3
5012.4908	0.0	67.53527832		2.1097180843	-0.19844386	118.07769775	Well_3
5012.6908	0.0	67.570587158		2.0768446922	-0.215837032	118.20809937	Well_3
5012.8908	0.0	67.695297241		2.0762212276	-0.214623064	118.12550354	Well_3
5013.0908	0.0	67.786811829		2.0852212906	-0.208357856	118.17320251	Well_3
5013.2908	0.0	67.798858643		2.0801599026	-0.211988702	118.30930328	Well_3
5013.4908	0.0	67.787582397		2.0771100521	-0.213184133	118.18019867	Well_3
5013.6908	0.0	67.742477417		2.0746803284	-0.214841366	117.99620056	Well_3
5013.8908	0.0	67.65460968		2.0786571503	-0.213211313	117.81230164	Well_3
5014.0908	0.0	67.563529968		2.0920143127	-0.206286579	117.75019836	Well_3
5014.2908	0.0	67.444694519		2.0908281803	-0.207506776	117.62020111	Well_3
5014.4908	0.0	67.158638		2.0811064243	-0.215156034	117.62380219	Well_3
5014.6908	0.0	67.015487671		2.0910906792	-0.211033925	118.05490112	Well_3
5014.8908	0.0	66.626976013		2.1731088161	-0.168438584	118.41439819	Well_3
5015.0908	0.0	66.445259094		2.2586522102	-0.119355574	117.63420105	Well_3
5015.2908	0.0	66.316543579		2.2243039608	-0.142851591	117.0891037	Well_3
5015.4908	0.0	66.647003174		2.1173608303	-0.20076029	116.58809662	Well_3
5015.6908	0.0	67.241065979		2.0756988525	-0.21917063	116.47440338	Well_3
5015.8908	0.0	67.58531189		2.0784299374	-0.212645665	116.43039703	Well_3
5016.0908	0.0	67.72958374		2.0680854321	-0.218643352	116.88330078	Well_3
5016.2908	0.0	67.848670959		2.0598249435	-0.222052231	117.876297	Well_3
5016.4908	0.0	67.892959595		2.0543701649	-0.224933043	118.07720184	Well_3
5016.6908	0.0	67.902381897		2.0669424534	-0.218064755	118.36789703	Well_3
5016.8908	0.0	67.911811829		2.0833158493	-0.208680153	117.84719849	Well_3
5017.0908	0.0	67.89263916		2.079864502	-0.210461393	117.76940155	Well_3
5017.2908	0.0	67.854316711		2.0702383518	-0.216649562	118.59919739	Well_3
5017.4908	0.0	67.822570801		2.072653532	-0.21519579	118.39360046	Well_3
5017.6908	0.0	67.765792847		2.0761008263	-0.213349193	118.44090271	Well_3
5017.8908	0.0	67.671791077		2.0735952854	-0.215388	118.33640289	Well_3
5018.0908	0.0	67.64050293		2.0704109669	-0.21762085	118.26979828	Well_3
5018.2908	0.0	67.755493164		2.0698850155	-0.217493877	118.35440063	Well_3
5018.4908	0.0	67.84526825		2.069065094	-0.216794595	118.17579651	Well_3
5018.6908	0.0	67.861740112		2.0606825352	-0.221047804	118.14959717	Well_3
5018.8908	0.0	67.904495239		2.0586023331	-0.222503737	118.16819763	Well_3
5019.0908	0.0	67.933166504		2.0628333092	-0.219517291	118.1312027	Well_3
5019.2908	0.0	67.885757446		2.0612671375	-0.220616579	118.11470032	Well_3
5019.4908	0.0	67.842323303		2.0652384758	-0.218866587	118.07910156	Well_3
5019.6908	0.0	67.801475525		2.0779969692	-0.212370738	117.92990112	Well_3
5019.8908	0.0	67.788475037		2.0794351101	-0.211861059	117.95279694	Well_3
5020.0908	0.0	67.832763672		2.0702016354	-0.216892913	118.12930298	Well_3
5020.2908	0.0	67.892372131		2.0653948784	-0.218806192	118.11990356	Well_3
5020.4908	0.0	67.924858093		2.0653882027	-0.218708575	118.01319885	Well_3
5020.6908	0.0	67.923675537		2.0786826611	-0.211537614	118.25959778	Well_3
5020.8908	0.0	67.884910583		2.092757225	-0.20373939	118.1996994	Well_3
5021.0908	0.0	67.864311218		2.0939669609	-0.203613564	117.97899628	Well_3
5021.2908	0.0	67.883407593		2.0850329399	-0.20850049	118.00039673	Well_3
5021.4908	0.0	67.818756104		2.087444067	-0.207638666	117.96399689	Well_3
5021.6908	0.0	67.666366577		2.0959613323	-0.204065114	118.11540222	Well_3
5021.8908	0.0	67.507423401		2.1236898899	-0.190210968	118.229599	Well_3
5022.0908	0.0	67.462112427		2.1492688656	-0.176588446	117.97489929	Well_3
5022.2908	0.0	67.516822815		2.1522164345	-0.174771518	117.74949646	Well_3
5022.4908	0.0	67.695838928		2.1297914982	-0.186658353	117.44219971	Well_3
5022.6908	0.0	67.789405823		2.1048972607	-0.199366331	117.25540161	Well_3
5022.8908	0.0	67.763816833		2.099603653	-0.202212512	117.28309631	Well_3
5023.0908	0.0	67.680343628		2.1097683907	-0.196296319	117.57649994	Well_3
5023.2908	0.0	67.600875854		2.1043841839	-0.200067788	118.0338974	Well_3
5023.4908	0.0	67.594276428		2.106259346	-0.199761167	118.03939819	Well_3
5023.6908	0.0	67.651748657		2.1154329777	-0.193754196	117.56919861	Well_3
5023.8908	0.0	67.727394104		2.1104960442	-0.196074426	117.67019653	Well_3
5024.0908	0.0	67.845947266		2.0930039883	-0.204625562	117.70619965	Well_3
5024.2908	0.0	67.941825867		2.0724527836	-0.215061113	117.63939667	Well_3
5024.4908	0.0	67.987770081		2.0535020828	-0.224553749	117.98419952	Well_3
5024.6908	0.0	67.968940735		2.0448577404	-0.228825927	117.89260101	Well_3
5024.8908	0.0	67.904937744		2.0453352928	-0.228848293	117.87180328	Well_3
5025.0908	0.0	67.774757385		2.0508224964	-0.226484343	117.65540314	Well_3
5025.2908	0.0	67.573394775		2.0656349659	-0.220074981	117.69139862	Well_3
5025.4908	0.0	67.360107422		2.0920455456	-0.208265454	117.70480347	Well_3
5025.6908	0.0	67.298728943		2.1222541332	-0.192440182	117.88400269	Well_3
5025.8908	0.0	67.333000183		2.1129581928	-0.195488885	117.99610138	Well_3
5026.0908	0.0	67.442962646		2.0700070858	-0.220900893	118.04360199	Well_3
5026.2908	0.0	67.659286499		2.0534462929	-0.227401957	117.89179993	Well_3
5026.4908	0.0	67.828918457		2.072022438	-0.214924037	118.0094986	Well_3
5026.6908	0.0	67.739654541		2.0832707882	-0.210017338	117.96800232	Well_3
5026.8908	0.0	67.755989075		2.0785200596	-0.212216958	117.9552002	Well_3
5027.0908	0.0	67.661338806		2.0684511662	-0.217837185	117.77999878	Well_3
5027.2908	0.0	67.569190979		2.0625612736	-0.223127842	117.86260223	Well_3
5027.4908	0.0	67.474113464		2.0728743076	-0.216783181	117.9618988	Well_3
5027.6908	0.0	67.301925659		2.0964012146	-0.204978585	117.90920258	Well_3
5027.8908	0.0	66.877861023		2.1094417572	-0.199464396	118.04660034	Well_3
5028.0908	0.0	66.248756409		2.1097896099	-0.204767987	118.20549774	Well_3
5028.2908	0.0	65.932449341		2.1376478672	-0.191668302	117.78500366	Well_3
5028.4908	0.0	65.878601074		2.192060709	-0.160816863	116.75260162	Well_3
5028.6908	0.0	66.02230072		2.1783719063	-0.168711126	116.30079651	Well_3
5028.8908	0.0	66.492233276		2.1058206558	-0.208467141	116.01029968	Well_3
5029.0908	0.0	67.256637573		2.0659677982	-0.223929554	116.01100159	Well_3
5029.2908	0.0	67.700500488		2.0620040894	-0.222656056	116.145401	Well_3
5029.4908	0.0	67.857452393		2.0658681393	-0.218918294	116.91030121	Well_3
5029.6908	0.0	67.839698792		2.070738554	-0.215506613	117.89160156	Well_3
5029.8908	0.0	67.948654175		2.0639243126	-0.219673917	117.93199921	Well_3
5030.0908	0.0	68.007148743		2.0569574833	-0.222375542	118.26879883	Well_3
5030.2908	0.0	67.998908997		2.0516273975	-0.225128323	118.5684967	Well_3
5030.4908	0.0	67.943984985		2.0504624844	-0.226606205	118.4885025	Well_3
5030.6908	0.0	67.810783386		2.0618550777	-0.220660523	118.23770142	Well_3
5030.8908	0.0	67.669616699		2.0823748112	-0.210721269	118.06109619	Well_3
5031.0908	0.0	67.66934967		2.0874810219	-0.207930267	118.07499695	Well_3
5031.2908	0.0	67.71282959		2.0748226643	-0.215040073	118.1269989	Well_3
5031.4908	0.0	67.758346558		2.0623874664	-0.221074954	117.98639679	Well_3
5031.6908	0.0	67.811630249		2.0637536049	-0.219621107	117.94670105	Well_3
5031.8908	0.0	67.828292847		2.0715620518	-0.216650009	117.8844986	Well_3
5032.0908	0.0	67.834205627		2.0849409103	-0.208452463	117.97360229	Well_3
5032.2908	0.0	67.801986694		2.0893054008	-0.206711888	118.01760101	Well_3
5032.4908	0.0	67.776756287		2.090303421	-0.20624873	118.04149628	Well_3
5032.6908	0.0	67.717796326		2.0973441601	-0.202972621	117.92970276	Well_3
5032.8908	0.0	67.714187622		2.106991291	-0.198202789	117.75109863	Well_3
5033.0908	0.0	67.775314331		2.1107888222	-0.194752589	117.55989838	Well_3
5033.2908	0.0	67.85848999		2.0909864902	-0.20548062	117.50180054	Well_3
5033.4908	0.0	67.882514954		2.0638875961	-0.220047504	117.43419647	Well_3
5033.6908	0.0	67.838859558		2.0652325153	-0.219948411	117.77429962	Well_3
5033.8908	0.0	67.781509399		2.0897526741	-0.206394583	117.82260132	Well_3
5034.0908	0.0	67.730728149		2.1080675125	-0.197129861	117.77629852	Well_3
5034.2908	0.0	67.715896606		2.1060817242	-0.198122397	117.73950195	Well_3
5034.4908	0.0	67.740470886		2.097871542	-0.203242868	117.66239929	Well_3
5034.6908	0.0	67.801712036		2.0977613926	-0.202446774	117.66529846	Well_3
5034.8908	0.0	67.819145203		2.0870947838	-0.207060277	117.92810059	Well_3
5035.0908	0.0	67.83972168		2.0670692921	-0.21871765	118.13480377	Well_3
5035.2908	0.0	67.865447998		2.0609579086	-0.221279353	118.47609711	Well_3
5035.4908	0.0	67.854568481		2.0725595951	-0.214650974	117.90570068	Well_3
5035.6908	0.0	67.818527222		2.0823299885	-0.209795982	117.79720306	Well_3
5035.8908	0.0	67.800941467		2.0795340538	-0.211750373	117.60160065	Well_3
5036.0908	0.0	67.796592712		2.0785558224	-0.212430075	118.36949921	Well_3
5036.2908	0.0	67.794082642		2.0866653919	-0.208151236	118.42340088	Well_3
5036.4908	0.0	67.805648804		2.0898358822	-0.206065044	118.05130005	Well_3
5036.6908	0.0	67.786247253		2.086656332	-0.2081929	117.86209869	Well_3
5036.8908	0.0	67.738121033		2.0862755775	-0.209041834	117.87740326	Well_3
5037.0908	0.0	67.646362305		2.0907406807	-0.206376389	117.77300262	Well_3
5037.2908	0.0	67.560523987		2.1002604961	-0.202140689	117.72029877	Well_3
5037.4908	0.0	67.500823975		2.1078834534	-0.198353797	117.81009674	Well_3
5037.6908	0.0	67.469146729		2.1079864502	-0.199070156	117.82350159	Well_3
5037.8908	0.0	67.519706726		2.1049423218	-0.20057568	118.11820221	Well_3
5038.0908	0.0	67.662757874		2.1029353142	-0.200271517	118.05239868	Well_3
5038.2908	0.0	67.790794373		2.1026792526	-0.200387821	118.1595993	Well_3
5038.4908	0.0	68.02280426		2.0985469818	-0.201031476	118.19879913	Well_3
5038.6908	0.0	67.860984802		2.0886480808	-0.205642655	117.95610046	Well_3
5038.8908	0.0	67.813728333		2.0739269257	-0.215217352	118.19920349	Well_3
5039.0908	0.0	67.873352051		2.0661790371	-0.21864669	118.36789703	Well_3
5039.2908	0.0	67.870391846		2.0662174225	-0.218024835	118.63240051	Well_3
5039.4908	0.0	67.958503723		2.0645375252	-0.219586968	118.61620331	Well_3
5039.6908	0.0	68.034736633		2.0682351589	-0.216196477	118.66470337	Well_3
5039.8908	0.0	67.996116638		2.0761339664	-0.212224916	119.10070038	Well_3
5040.0908	0.0	68.025421143		2.0822954178	-0.20976609	119.25440216	Well_3
5040.2908	0.0	67.959518433		2.1000726223	-0.200581148	119.39080048	Well_3
5040.4908	0.0	67.825737		2.122238636	-0.188384205	118.39440155	Well_3
5040.6908	0.0	67.286430359		2.1012883186	-0.201238483	117.94889832	Well_3
5040.8908	0.0	66.795532227		2.0632345676	-0.225724354	116.83450317	Well_3
5041.0908	0.0	66.175666809		2.0469551086	-0.236752033	116.23919678	Well_3
5041.2908	0.0	65.719680786		2.0612626076	-0.232697591	113.58139801	Well_3
5041.4908	0.0	65.931472778		2.0880839825	-0.221712708	114.01180267	Well_3
5041.6908	0.0	66.967475891		2.1628661156	-0.177011028	113.24079895	Well_3
5041.8908	0.0	66.976928711		2.2921066284	-0.102655917	110.53170013	Well_3
5042.0908	0.0	67.01902771		2.3694899082	-0.058905877	110.44210052	Well_3
5042.2908	0.0	67.100547791		2.3029489517	-0.097518243	110.38330078	Well_3
5042.4908	0.0	65.480743408		2.2178840637	-0.153260663	110.64720154	Well_3
5042.6908	0.0	63.213596344		2.3380851746	-0.105091959	110.72389984	Well_3
5042.8908	0.0	62.076553345		2.6001496315	0.0294976775	109.76679993	Well_3
5043.0908	0.0	62.159248352		2.7077844143	0.0868055373	109.06439972	Well_3
5043.2908	0.0	63.01845932		2.5078828335	-0.016324895	109.1427002	Well_3
5043.4908	0.0	64.162254333		2.2327463627	-0.160374552	109.92279816	Well_3
5043.6908	0.0	65.765724182		2.1104547977	-0.211942673	110.70400238	Well_3
5043.8908	0.0	66.380432129		2.1016764641	-0.20800285	112.54769897	Well_3
5044.0908	0.0	66.439811707		2.0885424614	-0.216034949	113.74890137	Well_3
5044.2908	0.0	66.739509583		2.0840764046	-0.215869412	115.88300323	Well_3
5044.4908	0.0	66.864395142		2.0937333107	-0.209520474	116.65450287	Well_3
5044.6908	0.0	66.927986145		2.1004741192	-0.206147537	117.23349762	Well_3
5044.8908	0.0	66.879386902		2.1032707691	-0.204451203	117.83719635	Well_3
5045.0908	0.0	66.925819397		2.1133921146	-0.199154496	117.23470306	Well_3
5045.2908	0.0	67.16595459		2.1159164906	-0.19694227	117.01809692	Well_3
5045.4908	0.0	67.397010803		2.109824419	-0.198726818	117.16100311	Well_3
5045.6908	0.0	67.543571472		2.1003425121	-0.202960029	117.76049805	Well_3
5045.8908	0.0	67.67816925		2.0913109779	-0.206442952	117.9332962	Well_3
5046.0908	0.0	67.764427185		2.0790455341	-0.212609023	118.09420013	Well_3
5046.2908	0.0	67.772872925		2.0703730583	-0.216849223	118.19509888	Well_3
5046.4908	0.0	67.821495056		2.0608165264	-0.221553132	118.16829681	Well_3
5046.6908	0.0	67.855041504		2.0534858704	-0.225678504	118.12329865	Well_3
5046.8908	0.0	67.881278992		2.060488224	-0.221379444	118.04160309	Well_3
5047.0908	0.0	67.921417236		2.0666692257	-0.217483327	118.07649994	Well_3
5047.2908	0.0	67.936485291		2.0644521713	-0.218384713	118.17120361	Well_3
5047.4908	0.0	67.9453125		2.0539190769	-0.224429816	118.09500122	Well_3
5047.6908	0.0	67.980369568		2.0476818085	-0.227643654	118.16329956	Well_3
5047.8908	0.0	67.985687256		2.0491373539	-0.227631629	118.09590149	Well_3
5048.0908	0.0	67.96900177		2.0667173862	-0.217503533	118.04129791	Well_3
5048.2908	0.0	67.967208862		2.0820188522	-0.208941713	118.14769745	Well_3
5048.4908	0.0	67.963981628		2.0843920708	-0.208540186	118.1548996	Well_3
5048.6908	0.0	67.959228516		2.0851740837	-0.207860336	118.23809814	Well_3
5048.8908	0.0	67.936439514		2.0892715454	-0.205577791	118.20580292	Well_3
5049.0908	0.0	67.909599304		2.0972368717	-0.202654973	118.2213974	Well_3
5049.2908	0.0	67.856552124		2.1067500114	-0.196965158	118.22180176	Well_3
5049.4908	0.0	67.811698914		2.1216242313	-0.189297915	118.33570099	Well_3
5049.6908	0.0	67.768379211		2.1355183125	-0.182707623	118.19909668	Well_3
5049.8908	0.0	67.760566711		2.1372926235	-0.181592271	118.21199799	Well_3
5050.0908	0.0	67.796089172		2.1292142868	-0.186154857	118.0114975	Well_3
5050.2908	0.0	67.827636719		2.1176216602	-0.191008747	117.94950104	Well_3
5050.4908	0.0	67.919250488		2.097315073	-0.203322768	118.00740051	Well_3
5050.6908	0.0	68.005439758		2.0868418217	-0.206978664	118.13240051	Well_3
5050.8908	0.0	68.040054321		2.0824127197	-0.208782762	118.18540192	Well_3
5051.0908	0.0	68.037376404		2.0856671333	-0.208066881	118.11049652	Well_3
5051.2908	0.0	68.019950867		2.0985946655	-0.200503126	118.10780334	Well_3
5051.4908	0.0	67.956176758		2.106767416	-0.195979506	118.08080292	Well_3
5051.6908	0.0	67.90146637		2.104552269	-0.198023409	118.03959656	Well_3
5051.8908	0.0	67.894813538		2.1054244041	-0.19807604	118.05950165	Well_3
5052.0908	0.0	67.862930298		2.1044895649	-0.198355108	117.90879822	Well_3
5052.2908	0.0	67.826217651		2.0952012539	-0.202847973	118.00050354	Well_3
5052.4908	0.0	67.808792114		2.0802788734	-0.21166575	118.06950378	Well_3
5052.6908	0.0	67.822608948		2.073993206	-0.214609683	118.01309967	Well_3
5052.8908	0.0	67.84034729		2.0674650669	-0.218069181	117.86160278	Well_3
5053.0908	0.0	67.85181427		2.0650653839	-0.219427288	117.93859863	Well_3
5053.2908	0.0	67.887008667		2.0756721497	-0.213261381	117.65029907	Well_3
5053.4908	0.0	67.900016785		2.0908710957	-0.204408139	117.77500153	Well_3
5053.6908	0.0	67.890716553		2.0891764164	-0.206138968	117.93180084	Well_3
5053.8908	0.0	67.844833374		2.0819587708	-0.210182413	117.9890976	Well_3
5054.0908	0.0	67.86265564		2.0975451469	-0.201184571	118.10379791	Well_3
5054.2908	0.0	67.852806091		2.1084802151	-0.196720332	117.95220184	Well_3
5054.4908	0.0	67.756973267		2.1079297066	-0.197185725	118.06259918	Well_3
5054.6908	0.0	67.782569885		2.1242718697	-0.187952474	117.93190002	Well_3
5054.8908	0.0	67.847145081		2.1371700764	-0.180693984	118.05549622	Well_3
5055.0908	0.0	67.878936768		2.1187250614	-0.190568313	118.02610016	Well_3
5055.2908	0.0	67.876907349		2.0963776112	-0.2032855	118.05879974	Well_3
5055.4908	0.0	67.881698608		2.1105968952	-0.196064278	117.98200226	Well_3
5055.6908	0.0	67.813522339		2.1502220631	-0.174742281	118.09880066	Well_3
5055.8908	0.0	67.767784119		2.1817502975	-0.158050925	118.08470154	Well_3
5056.0908	0.0	67.753143311		2.1739928722	-0.162392199	118.17949677	Well_3
5056.2908	0.0	67.751144409		2.1539378166	-0.174013689	118.31300354	Well_3
5056.4908	0.0	67.733093262		2.1548056602	-0.172953621	118.42340088	Well_3
5056.6908	0.0	67.734954834		2.1541976929	-0.172590002	118.43119812	Well_3
5056.8908	0.0	67.77721405		2.1379294395	-0.181722134	118.40769958	Well_3
5057.0908	0.0	67.785728455		2.1223359108	-0.189523801	118.25589752	Well_3
5057.2908	0.0	67.777404785		2.1141047478	-0.193963051	118.20749664	Well_3
5057.4908	0.0	67.755271912		2.0999088287	-0.200926647	117.93460083	Well_3
5057.6908	0.0	67.715927124		2.0836932659	-0.210172832	117.86389923	Well_3
5057.8908	0.0	67.713699341		2.0791141987	-0.212760061	117.90260315	Well_3
5058.0908	0.0	67.728866577		2.080073595	-0.212164477	117.92579651	Well_3
5058.2908	0.0	67.719337463		2.0931642056	-0.205369756	117.95320129	Well_3
5058.4908	0.0	67.692123413		2.1213788986	-0.190726563	118.00969696	Well_3
5058.6908	0.0	67.687423706		2.1515710354	-0.173912719	118.01329803	Well_3
5058.8908	0.0	67.711212158		2.161850214	-0.169059545	118.02500153	Well_3
5059.0908	0.0	67.776390076		2.1473267078	-0.176855579	118.34549713	Well_3
5059.2908	0.0	67.869522095		2.1306102276	-0.185182959	118.34220123	Well_3
5059.4908	0.0	67.95715332		2.1159422398	-0.192206636	118.12819672	Well_3
5059.6908	0.0	67.965835571		2.1077740192	-0.196157157	118.07150269	Well_3
5059.8908	0.0	67.84085083		2.1172926426	-0.191192687	118.01580048	Well_3
5060.0908	0.0	67.635887146		2.1235604286	-0.189292982	117.8608017	Well_3
5060.2908	0.0	67.380432129		2.1538646221	-0.174954966	117.59619904	Well_3
